name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.8,0,"[32, 256, 1, 1]",False,50,0.8,align=0.99,wv_squarelin_aligns,0.862500011920929,0.9825000166893004,0.7345833333333333,0.925,0.64,0.9225,0.967495858669281,0.9825000166893004,0.9825,0.862500011920929,0.99
MTL0.5,0,"[32, 256, 1, 1]",False,50,0.5,align=0.99,wv_squarelin_aligns,0.8675000071525574,0.959999978542328,0.7245833333333334,0.9233333333333332,0.6404166666666667,0.9379166666666668,0.974871814250946,0.959999978542328,0.9825,0.8600000143051147,0.99
MTL0.2,0,"[32, 256, 1, 1]",False,50,0.2,align=0.99,wv_squarelin_aligns,0.8349999785423279,0.962499976158142,0.7399999999999999,0.9408333333333332,0.6675000000000001,0.94875,0.9671208262443542,0.962499976158142,0.9825,0.8324999809265137,0.99
MTL0.8,0,"[1, 1, 1, 1]",False,50,0.8,align=0.95,wv_squarelin_aligns,0.9325000047683716,0.977500021457672,0.9420833333333332,0.9358333333333334,0.9183333333333334,0.9691666666666666,0.9546250700950624,0.977500021457672,0.98,0.9350000023841858,0.95
TN,0,"[1, 1, 1, 1]",False,50,0.0,align=0.95,wv_squarelin_aligns,0.9574999809265136,0.4424999952316284,0.69625,0.9916666666666668,0.625,0.9941666666666666,0.9667500257492064,0.4424999952316284,0.9525,0.8125,0.95
MTL0.5,0,"[1, 1, 1, 1]",False,50,0.5,align=0.95,wv_squarelin_aligns,0.9424999952316284,0.987500011920929,0.9404166666666668,0.9379166666666666,0.9183333333333332,0.9679166666666666,0.961875021457672,0.987500011920929,0.99,0.9474999904632568,0.95
MTL0.2,0,"[1, 1, 1, 1]",False,50,0.2,align=0.95,wv_squarelin_aligns,0.9449999928474426,0.987500011920929,0.9579166666666667,0.9533333333333333,0.9379166666666666,0.9754166666666668,0.9600000381469728,0.987500011920929,0.97,0.9549999833106996,0.95
TN,0,"[1, 0, 1, 1]",False,50,0.0,align=0.84,wv_squarelin_aligns,0.7950000166893005,0.7900000214576721,0.9495833333333332,0.9908333333333332,0.94375,0.99375,0.9737500548362732,0.7900000214576721,0.8325,0.7649999856948853,0.84
MTL0.8,0,"[1, 0, 1, 1]",False,50,0.8,align=0.84,wv_squarelin_aligns,0.8149999976158142,0.9800000190734864,0.9366666666666666,0.9854166666666666,0.9345833333333332,0.9879166666666668,0.9671250581741332,0.9800000190734864,0.9775,0.8174999952316284,0.84
MTL0.5,0,"[1, 0, 1, 1]",False,50,0.5,align=0.84,wv_squarelin_aligns,0.8500000238418579,0.9725000262260436,0.9475,0.98375,0.9429166666666666,0.9866666666666668,0.9693750739097596,0.9725000262260436,0.975,0.8500000238418579,0.84
MTL0.2,0,"[1, 0, 1, 1]",False,50,0.2,align=0.84,wv_squarelin_aligns,0.7799999713897705,0.949999988079071,0.9508333333333332,0.9908333333333332,0.9454166666666666,0.9920833333333332,0.974500060081482,0.949999988079071,0.9675,0.7825000286102295,0.84
TN,0,"[0, 1, 1, 1]",False,50,0.0,align=0.56,wv_squarelin_aligns,0.5400000214576721,0.39250001311302185,0.9625,0.99375,0.9433333333333334,0.9925,0.9731250405311584,0.39250001311302185,0.5825,0.5099999904632568,0.56
MTL0.8,0,"[0, 1, 1, 1]",False,50,0.8,align=0.56,wv_squarelin_aligns,0.6050000190734863,0.9800000190734864,0.9616666666666666,0.99125,0.93875,0.98625,0.9686250686645508,0.9800000190734864,0.9825,0.6075000166893005,0.56
MTL0.2,0,"[0, 1, 1, 1]",False,50,0.2,align=0.56,wv_squarelin_aligns,0.6200000047683716,0.975000023841858,0.9679166666666666,0.9904166666666666,0.9583333333333334,0.9879166666666668,0.9697500467300416,0.975000023841858,0.9775,0.6225000023841858,0.56
MTL0.5,0,"[0, 1, 1, 1]",False,50,0.5,align=0.56,wv_squarelin_aligns,0.6725000143051147,0.9700000286102296,0.96375,0.9875,0.9483333333333333,0.9770833333333332,0.9641250371932985,0.9700000286102296,0.975,0.6700000166893005,0.56
