name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
TN,0,"[1, 0, 1, 1]",True,50,0.0,align=0.84_filtered,wv_squarelin_aligns,0.862500011920929,0.3375000059604645,0.7733333333333333,0.9845833333333333,0.7283333333333334,0.9916666666666668,0.9758658409118652,0.3375000059604645,0.8975,0.5475000143051147,0.84
TN,0,"[1, 1, 1, 1]",True,50,0.0,align=0.95_filtered,wv_squarelin_aligns,0.9375,0.2450000047683716,0.5991666666666666,0.9875000000000002,0.5175000000000001,0.9916666666666668,0.9723178148269652,0.2450000047683716,0.985,0.2874999940395355,0.95
MTL0.2,1,"[32, 256, 1, 1]",True,50,0.2,align=0.99_filtered,wv_squarelin_aligns,0.9075000286102296,0.987500011920929,0.7237499999999999,0.9,0.6391666666666667,0.9179166666666668,0.9723739624023438,0.987500011920929,0.9775,0.9024999737739564,0.99
MTL0.2,1,"[1, 1, 1, 1]",True,50,0.2,align=0.95_filtered,wv_squarelin_aligns,0.949999988079071,0.9900000095367432,0.9358333333333334,0.9279166666666666,0.9029166666666668,0.9533333333333333,0.9710665941238404,0.9900000095367432,0.9875,0.949999988079071,0.95
MTL0.2,1,"[1, 0, 1, 1]",True,50,0.2,align=0.84_filtered,wv_squarelin_aligns,0.8924999833106995,0.977500021457672,0.9383333333333334,0.9683333333333334,0.9233333333333332,0.9733333333333332,0.9724181294441224,0.977500021457672,0.98,0.887499988079071,0.84
MTL0.2,1,"[0, 1, 1, 1]",True,50,0.2,align=0.56_filtered,wv_squarelin_aligns,0.8600000143051147,0.9825000166893004,0.9566666666666668,0.9570833333333332,0.9254166666666668,0.9366666666666666,0.967398464679718,0.9825000166893004,0.98,0.8600000143051147,0.56
MTL0.2,0,"[32, 256, 1, 1]",True,50,0.2,align=0.99_filtered,wv_squarelin_aligns,0.8974999785423279,0.9800000190734864,0.7079166666666667,0.8970833333333333,0.6275000000000001,0.9108333333333332,0.9748712182044984,0.9800000190734864,0.985,0.8924999833106995,0.99
MTL0.2,0,"[1, 1, 1, 1]",True,50,0.2,align=0.95_filtered,wv_squarelin_aligns,0.959999978542328,0.9850000143051147,0.9466666666666668,0.90125,0.9175,0.9283333333333332,0.9730997681617736,0.9850000143051147,0.98,0.959999978542328,0.95
MTL0.2,0,"[1, 0, 1, 1]",True,50,0.2,align=0.84_filtered,wv_squarelin_aligns,0.8550000190734863,0.9725000262260436,0.9229166666666666,0.98125,0.90875,0.9741666666666666,0.9725748300552368,0.9725000262260436,0.98,0.8500000238418579,0.84
MTL0.2,0,"[0, 1, 1, 1]",True,50,0.2,align=0.56_filtered,wv_squarelin_aligns,0.887499988079071,0.9725000262260436,0.9525,0.9033333333333332,0.9370833333333332,0.9220833333333333,0.9775557518005372,0.9725000262260436,0.98,0.8824999928474426,0.56
MTL0.8,1,"[32, 256, 1, 1]",True,50,0.8,align=0.99_filtered,wv_squarelin_aligns,0.8924999833106995,0.9850000143051147,0.7362500000000001,0.9170833333333333,0.6558333333333334,0.9133333333333334,0.972061812877655,0.9850000143051147,0.9825,0.8924999833106995,0.99
MTL0.8,1,"[1, 1, 1, 1]",True,50,0.8,align=0.95_filtered,wv_squarelin_aligns,0.9424999952316284,0.9800000190734864,0.9245833333333332,0.8658333333333333,0.8949999999999999,0.92625,0.9705974459648132,0.9800000190734864,0.98,0.9449999928474426,0.95
MTL0.8,1,"[1, 0, 1, 1]",True,50,0.8,align=0.84_filtered,wv_squarelin_aligns,0.862500011920929,0.975000023841858,0.9304166666666668,0.9483333333333333,0.905,0.96625,0.9703808426856996,0.975000023841858,0.9775,0.862500011920929,0.84
MTL0.8,1,"[0, 1, 1, 1]",True,50,0.8,align=0.56_filtered,wv_squarelin_aligns,0.8824999928474426,0.9800000190734864,0.9458333333333332,0.9254166666666668,0.9341666666666668,0.93375,0.9705111980438232,0.9800000190734864,0.98,0.8824999928474426,0.56
MTL0.8,0,"[32, 256, 1, 1]",True,50,0.8,align=0.99_filtered,wv_squarelin_aligns,0.8799999952316284,0.975000023841858,0.7208333333333332,0.9183333333333332,0.6408333333333334,0.9066666666666666,0.9723739624023438,0.975000023841858,0.985,0.8774999976158142,0.99
MTL0.8,0,"[1, 1, 1, 1]",True,50,0.8,align=0.95_filtered,wv_squarelin_aligns,0.9649999737739564,0.9800000190734864,0.9266666666666667,0.9304166666666668,0.8933333333333332,0.9616666666666668,0.970284640789032,0.9800000190734864,0.98,0.9649999737739564,0.95
MTL0.8,0,"[0, 1, 1, 1]",True,50,0.8,align=0.56_filtered,wv_squarelin_aligns,0.8899999856948853,0.977500021457672,0.9475,0.91625,0.9229166666666666,0.90875,0.9741153717041016,0.977500021457672,0.975,0.8899999856948853,0.56
MTL0.8,0,"[1, 0, 1, 1]",True,50,0.8,align=0.84_filtered,wv_squarelin_aligns,0.8924999833106995,0.9825000166893004,0.9304166666666666,0.95375,0.915,0.9604166666666666,0.9714778661727904,0.9825000166893004,0.9825,0.8924999833106995,0.84
