"Name","test_clf_acc","test_1nn_acc","test_triplet_acc","State","Notes","User","Tags","Created","Runtime","Sweep","_content.aug","_content.dataloader_num_workers","_content.do_test","_content.do_train","_content.embed_dim","_content.embeds_output_dir","_content.gpus","_content.lamda","_content.learning_rate","_content.max_epochs","_content.model","_content.num_class","_content.pretrained","_content.seed","_content.syn","_content.test_dir","_content.test_triplets","_content.train_batch_size","_content.train_dir","_content.train_triplets","_content.transform","_content.triplet_batch_size","_content.valid_dir","_content.valid_triplets","_content.wandb_entity","_content.wandb_group","_content.wandb_mode","_content.wandb_name","_content.wandb_project","_metadata","aug","dataloader_num_workers","do_test","do_train","embed_dim","embeds_output_dir","gpus","lamda","learning_rate","max_epochs","model","num_class","pretrained","profiler","seed","syn","test_dir","test_triplets","train_batch_size","train_dir","train_triplets","transform","triplet_batch_size","valid_dir","valid_triplets","wandb_entity","wandb_group","wandb_mode","wandb_name","wandb_project","epoch","test_clf_loss","test_total_loss","test_triplet_loss","train_clf_acc","train_clf_loss","train_total_loss","train_triplet_acc","train_triplet_loss","trainer/global_step","valid_1nn_acc","valid_clf_acc","valid_clf_loss","valid_total_loss","valid_triplet_acc","valid_triplet_loss"
"MTL0.5s4","0.975000023841858","0.95","0.731249988079071","finished","-","mrsata","","2022-05-11T22:57:48.000Z","271","","False","4","True","True","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","4","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s4","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","4","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s4","bm_prolific_d50_e50","38","0.21467137336730957","0.4330172538757324","0.6513631343841553","1","0.03446822240948677","0.02920212224125862","1","0.02393602393567562","600","0.925","0.925000011920929","0.22553984820842743","0.437238335609436","0.73499995470047","0.6489368081092834"
"MTL0.5s3","0.949999988079071","0.95","0.7337499856948853","finished","-","mrsata","","2022-05-11T22:53:20.000Z","252","","False","4","True","True","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","3","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s3","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","3","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s3","bm_prolific_d50_e50","26","0.30874085426330566","0.4756202697753906","0.6424996852874756","1","0.04190157353878021","0.039094917476177216","1","0.03628826513886452","600","0.925","0.925000011920929","0.24442072212696075","0.4543367028236389","0.7524999976158142","0.6642526984214783"
"MTL0.5s2","0.975000023841858","0.975","0.7337499856948853","finished","-","mrsata","","2022-05-11T22:48:38.000Z","263","","False","4","True","True","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","2","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s2","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","2","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s2","bm_prolific_d50_e50","18","0.27957579493522644","0.4708950519561768","0.6622143387794495","1","0.03828064352273941","0.03189804404973984","1","0.025515446439385418","600","0.925","0.875","0.2920052409172058","0.48049646615982056","0.7299999594688416","0.6689876914024353"
"MTL0.5s1","0.949999988079071","0.925","0.7462499737739563","finished","-","mrsata","","2022-05-11T22:43:43.000Z","278","","False","4","True","True","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","1","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s1","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","1","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s1","bm_prolific_d50_e50","45","0.24768511950969696","0.4512479603290558","0.6548107862472534","1","0.03451232239603996","0.028054852038621902","0.9950000047683716","0.021597379818558693","600","1","1","0.22262196242809296","0.445641428232193","0.7324999570846558","0.6686608791351318"
"MTL0.5s0","0.925000011920929","0.95","0.762499988079071","finished","-","mrsata","","2022-05-11T22:38:56.000Z","268","","False","4","True","True","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","True","0","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s0","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0.5","0.0001","50","MTL","2","true","None","0","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0.5s0","bm_prolific_d50_e50","39","0.2469346523284912","0.4405663907527923","0.6341981291770935","1","0.05129725858569145","0.054205432534217834","0.9899999499320984","0.05711360275745392","600","0.95","0.925000011920929","0.24965982139110565","0.46309927105903625","0.7412499785423279","0.6765387058258057"
"MTL1s4","0.975000023841858","0.975","0.5999999642372131","finished","-","mrsata","","2022-05-11T22:34:23.000Z","261","","False","4","True","True","50","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","4","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s4","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","4","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s4","bm_prolific_d50_e50","48","0.11523734033107758","0.11523734033107758","1.927767634391785","1","0.012814159505069256","0.012814159505069256","","","600","0.925","0.925000011920929","0.16090929508209229","0.16090929508209229","0.612500011920929","2.0029656887054443"
"MTL1s3","0.949999988079071","0.95","0.5774999856948853","finished","-","mrsata","","2022-05-11T22:29:26.000Z","274","","False","4","True","True","50","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","3","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s3","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","3","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s3","bm_prolific_d50_e50","47","0.17344267666339874","0.17344267666339874","1.916249394416809","1","0.015337619930505753","0.015337619930505753","","","600","0.95","0.925000011920929","0.1853684037923813","0.1853684037923813","0.581250011920929","2.0903310775756836"
"MTL1s2","0.975000023841858","0.975","0.6100000143051147","finished","-","mrsata","","2022-05-11T22:26:14.000Z","169","","False","4","True","True","50","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","2","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s2","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","2","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s2","bm_prolific_d50_e50","47","0.12188772857189178","0.12188772857189178","1.9965327978134155","1","0.017612993717193604","0.017612993717193604","","","600","0.975","0.949999988079071","0.1811451017856598","0.1811451017856598","0.6187499761581421","1.8216819763183592"
"MTL1s1","0.949999988079071","0.925","0.5649999976158142","finished","-","mrsata","","2022-05-11T22:23:04.000Z","182","","False","4","True","True","50","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","1","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s1","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","1","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s1","bm_prolific_d50_e50","47","0.14769411087036133","0.14769411087036133","2.090550422668457","1","0.0146596422418952","0.0146596422418952","","","600","0.975","0.975000023841858","0.15317945182323456","0.15317945182323456","0.5962499976158142","2.068364143371582"
"MTL1s0","0.925000011920929","0.925","0.59375","finished","-","mrsata","","2022-05-11T22:20:55.000Z","122","","False","4","True","True","50","../embeds/bm/prolific","1","1.0","0.0001","50","MTL","2","True","0","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s0","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","1","0.0001","50","MTL","2","true","None","0","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL1s0","bm_prolific_d50_e50","48","0.1693522483110428","0.1693522483110428","2.3619232177734375","1","0.023370640352368355","0.023370640352368355","","","600","0.925","0.925000011920929","0.15748941898345947","0.15748941898345947","0.6037499904632568","2.3801398277282715"
"MTL0s4","0.675000011920929","0.85","0.7249999642372131","finished","-","mrsata","","2022-05-11T22:17:49.000Z","179","","False","4","True","True","50","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","4","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s4","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","4","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s4","bm_prolific_d50_e50","3","0.6591347455978394","0.6345236301422119","0.6345236301422119","","","0.013940519653260708","1","0.013940519653260708","600","0.925","0.800000011920929","0.5900404453277588","0.6652733683586121","0.7537499666213989","0.6652733683586121"
"MTL0s3","0.5","0.9","0.7212499976158142","finished","-","mrsata","","2022-05-11T22:14:35.000Z","187","","False","4","True","True","50","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","3","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s3","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","3","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s3","bm_prolific_d50_e50","4","0.7028394937515259","0.6446748971939087","0.6446748971939087","","","0.01654614880681038","1","0.01654614880681038","600","0.95","0.5250000357627869","0.7171699404716492","0.6509650945663452","0.7612499594688416","0.6509650945663452"
"MTL0s2","0.550000011920929","0.95","0.7137500047683716","finished","-","mrsata","","2022-05-11T22:11:37.000Z","171","","False","4","True","True","50","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","2","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s2","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","2","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s2","bm_prolific_d50_e50","8","0.6774893403053284","0.6891190409660339","0.6891190409660339","","","0.020826010033488274","0.9950000047683716","0.020826010033488274","600","0.925","0.5","0.6858288645744324","0.6450881958007812","0.7475000023841858","0.6450881958007812"
"MTL0s1","0.4749999940395355","0.9","0.7299999594688416","finished","-","mrsata","","2022-05-11T22:08:51.000Z","159","","False","4","True","True","50","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","1","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s1","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","1","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s1","bm_prolific_d50_e50","2","0.6891012191772461","0.6575231552124023","0.6575231552124023","","","0.015538868494331837","1","0.015538868494331837","600","0.975","0.574999988079071","0.6571615934371948","0.6706245541572571","0.7362499833106995","0.6706245541572571"
"MTL0s0","0.675000011920929","0.95","0.7587499618530273","finished","-","mrsata","","2022-05-11T22:06:36.000Z","128","","False","4","True","True","50","../embeds/bm/prolific","1","0.0","0.0001","50","MTL","2","True","0","False","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s0","bm_prolific_d50_e50","ContainerMetadata(ref_type=typing.Any, object_type=None, optional=True, key=None, flags={}, flags_root=False, resolver_cache=defaultdict(<class 'dict'>, {}), key_type=typing.Any, element_type=typing.Any)","false","4","true","true","50","../embeds/bm/prolific","1","0","0.0001","50","MTL","2","true","None","0","false","../datasets/bm/test","../datasets/bm_prolific_triplets/test_triplets.pkl","30","../datasets/bm/train","../datasets/bm_prolific_triplets/train_triplets.pkl","bm","200","../datasets/bm/valid","../datasets/bm_prolific_triplets/valid_triplets.pkl","ai-driven-tutorial","pre_no_aug_0","online","MTL0s0","bm_prolific_d50_e50","9","0.6321598291397095","0.6092227697372437","0.6092227697372437","","","0.010576228611171246","1","0.010576228611171246","600","0.975","0.574999988079071","0.7276414036750793","0.6456261873245239","0.7362499833106995","0.6456261873245239"
