name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
TN,0,"[1, 1, 1, 1]",False,512,0.0,align=1,wv_3d_square_aligns,1.0,0.36250001192092896,0.5795833333333333,0.9895833333333334,0.3770833333333334,0.9991666666666666,0.9608333110809326,0.36250001192092896,0.9975,0.7099999785423279,1.0
TN,2,"[1, 256, 256, 256]",False,512,0.0,align=0.92,wv_3d_square_aligns,0.8500000238418579,0.5400000214576721,0.7629166666666668,0.9879166666666668,0.7062499999999999,0.9945833333333334,0.968666672706604,0.5400000214576721,0.8475,0.7200000286102295,0.92
MTL0.5,1,"[1, 256, 256, 256]",False,512,0.5,align=0.92,wv_3d_square_aligns,0.8799999952316284,0.9950000047683716,0.9254166666666668,0.975,0.89125,0.9916666666666668,0.9699999690055848,0.9950000047683716,0.9975,0.8799999952316284,0.92
MTL0.2,0,"[1, 1, 1, 1]",False,512,0.2,align=1,wv_3d_square_aligns,1.0,1.0,0.90875,0.9775,0.85,0.98625,0.9701666831970216,1.0,1.0,1.0,1.0
MTL0.8,1,"[1, 256, 256, 256]",False,512,0.8,align=0.92,wv_3d_square_aligns,0.8774999976158142,0.9975000023841858,0.9204166666666668,0.9729166666666668,0.8875000000000001,0.99125,0.9668332934379578,0.9975000023841858,0.9975,0.8774999976158142,0.92
MTL0.8,0,"[1, 1, 1, 1]",False,512,0.8,align=1,wv_3d_square_aligns,1.0,0.9950000047683716,0.9,0.9725,0.8408333333333333,0.9729166666666668,0.9674999713897704,0.9950000047683716,0.9975,1.0,1.0
MTL0.5,0,"[1, 1, 1, 1]",False,512,0.5,align=1,wv_3d_square_aligns,1.0,0.9975000023841858,0.9054166666666666,0.9708333333333332,0.8495833333333334,0.96875,0.9603333473205566,0.9975000023841858,0.9975,1.0,1.0
TN,1,"[1, 256, 256, 256]",False,512,0.0,align=0.92,wv_3d_square_aligns,0.8575000166893005,0.5400000214576721,0.7466666666666667,0.9879166666666668,0.6829166666666667,0.99375,0.9766666293144226,0.5400000214576721,0.85,0.7024999856948853,0.92
MTL0.5,0,"[1, 256, 256, 256]",False,512,0.5,align=0.92,wv_3d_square_aligns,0.8799999952316284,0.9950000047683716,0.92875,0.97125,0.8958333333333334,0.99125,0.9741666316986084,0.9950000047683716,1.0,0.8799999952316284,0.92
MTL0.8,0,"[1, 256, 256, 256]",False,512,0.8,align=0.92,wv_3d_square_aligns,0.9100000262260436,0.9950000047683716,0.935,0.9745833333333334,0.915,0.9904166666666668,0.9673333168029784,0.9950000047683716,0.995,0.9100000262260436,0.92
TN,0,"[1, 256, 256, 256]",False,512,0.0,align=0.92,wv_3d_square_aligns,0.8475000262260437,0.42250001430511475,0.8562500000000001,0.9825,0.7687500000000002,0.9970833333333332,0.965833306312561,0.42250001430511475,0.8425,0.7425000071525574,0.92
MTL0.5,2,"[256, 1, 256, 256]",False,512,0.5,align=0.925,wv_3d_square_aligns,0.8424999713897705,0.9950000047683716,0.9141666666666668,0.995,0.8533333333333334,0.96125,0.9726666808128356,0.9950000047683716,0.9975,0.8424999713897705,0.925
MTL0.8,2,"[256, 1, 256, 256]",False,512,0.8,align=0.925,wv_3d_square_aligns,0.8600000143051147,0.9975000023841858,0.9195833333333332,0.9954166666666668,0.8745833333333334,0.9720833333333332,0.9728333353996276,0.9975000023841858,0.995,0.862500011920929,0.925
MTL0.2,2,"[1, 256, 256, 256]",False,512,0.2,align=0.92,wv_3d_square_aligns,0.887499988079071,0.9975000023841858,0.9354166666666668,0.97,0.9120833333333334,0.9891666666666667,0.968999981880188,0.9975000023841858,0.995,0.887499988079071,0.92
MTL0.5,2,"[0, 0, 1, 1]",False,512,0.5,align=0.5,wv_3d_square_aligns,0.5799999833106995,0.9975000023841858,0.9483333333333334,0.9645833333333332,0.92625,0.9666666666666668,0.9729999899864196,0.9975000023841858,0.9975,0.5799999833106995,0.5
MTL0.2,2,"[256, 1, 256, 256]",False,512,0.2,align=0.925,wv_3d_square_aligns,0.8575000166893005,0.9950000047683716,0.92375,0.9933333333333332,0.8733333333333334,0.9704166666666666,0.9724999666213988,0.9950000047683716,0.995,0.8575000166893005,0.925
MTL0.5,2,"[1, 0, 1, 1]",False,512,0.5,align=0.8,wv_3d_square_aligns,0.7950000166893005,1.0,0.9425,0.9945833333333334,0.9120833333333334,0.9758333333333334,0.9749999642372132,1.0,0.9975,0.7950000166893005,0.8
MTL0.8,2,"[1, 0, 1, 1]",False,512,0.8,align=0.8,wv_3d_square_aligns,0.7724999785423279,0.9950000047683716,0.95125,0.9958333333333332,0.9179166666666668,0.97125,0.9773333072662354,0.9950000047683716,0.995,0.7724999785423279,0.8
TN,2,"[256, 1, 256, 256]",False,512,0.0,align=0.925,wv_3d_square_aligns,0.8399999737739563,0.5475000143051147,0.7987500000000001,0.9975,0.7133333333333334,0.9920833333333332,0.9703333377838136,0.5475000143051147,0.82,0.7099999785423279,0.925
MTL0.2,2,"[0, 0, 1, 1]",False,512,0.2,align=0.5,wv_3d_square_aligns,0.5199999809265137,1.0,0.9445833333333332,0.9670833333333334,0.92125,0.9708333333333332,0.9738333225250244,1.0,0.9925,0.5199999809265137,0.5
MTL0.5,1,"[256, 1, 256, 256]",False,512,0.5,align=0.925,wv_3d_square_aligns,0.8999999761581421,0.9950000047683716,0.9320833333333334,0.9920833333333332,0.8804166666666667,0.9595833333333332,0.9716666340827942,0.9950000047683716,0.995,0.8999999761581421,0.925
MTL0.8,1,"[256, 1, 256, 256]",False,512,0.8,align=0.925,wv_3d_square_aligns,0.8899999856948853,0.9950000047683716,0.9254166666666668,0.99375,0.8758333333333334,0.95375,0.9681666493415833,0.9950000047683716,0.995,0.8899999856948853,0.925
