name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.5,1,"[1, 0, 0, 0]",True,512,0.5,align=0.85_filtered,wv_linear_sm_aligns,0.7174999713897705,0.9549999833106996,0.87875,0.8608333333333333,0.8333333333333334,0.82375,0.975382924079895,0.9549999833106996,0.945,0.7174999713897705,0.85
TN,2,"[1, 512, 0, 0]",True,512,0.0,align=0.9_filtered,wv_linear_sm_aligns,0.7875000238418579,0.17000000178813934,0.7979166666666667,0.9625,0.6887500000000001,0.9675,0.9779723286628724,0.17000000178813934,0.935,0.512499988079071,0.9
MTL0.2,1,"[0, 1, 0, 0]",True,512,0.2,align=0.76_filtered,wv_linear_sm_aligns,0.7275000214576721,0.9399999976158142,0.9016666666666668,0.94,0.8666666666666666,0.91,0.9793992042541504,0.9399999976158142,0.935,0.7174999713897705,0.76
MTL0.8,1,"[0, 1, 0, 0]",True,512,0.8,align=0.76_filtered,wv_linear_sm_aligns,0.7674999833106995,0.9574999809265136,0.8562500000000001,0.9016666666666668,0.7879166666666667,0.8579166666666667,0.9725322127342224,0.9574999809265136,0.9425,0.7724999785423279,0.76
MTL0.5,1,"[0, 1, 0, 0]",True,512,0.5,align=0.76_filtered,wv_linear_sm_aligns,0.7400000095367432,0.9549999833106996,0.8849999999999999,0.9258333333333332,0.8404166666666667,0.8875000000000001,0.9759657382965088,0.9549999833106996,0.9325,0.7475000023841858,0.76
MTL0.5,2,"[1, 1, 0, 0]",True,512,0.5,align=0.92_filtered,wv_linear_sm_aligns,0.875,0.9674999713897704,0.9208333333333334,0.89,0.8462500000000001,0.8154166666666667,0.95396488904953,0.9674999713897704,0.9525,0.8799999952316284,0.92
MTL0.2,2,"[1, 1, 0, 0]",True,512,0.2,align=0.92_filtered,wv_linear_sm_aligns,0.8774999976158142,0.9649999737739564,0.9358333333333334,0.9020833333333336,0.8833333333333333,0.82375,0.9576902985572816,0.9649999737739564,0.94,0.887499988079071,0.92
MTL0.8,2,"[1, 1, 0, 0]",True,512,0.8,align=0.92_filtered,wv_linear_sm_aligns,0.9049999713897704,0.9175000190734864,0.8770833333333333,0.7966666666666667,0.7987500000000001,0.7166666666666667,0.955029308795929,0.9175000190734864,0.945,0.8974999785423279,0.92
TN,1,"[1, 0, 0, 0]",True,512,0.0,align=0.85_filtered,wv_linear_sm_aligns,0.737500011920929,0.4650000035762787,0.8379166666666666,0.9208333333333334,0.7816666666666667,0.9016666666666668,0.9792122840881348,0.4650000035762787,0.91,0.5649999976158142,0.85
MTL0.5,2,"[1, 4, 0, 0]",True,512,0.5,align=0.94_filtered,wv_linear_sm_aligns,0.8575000166893005,0.9524999856948853,0.9141666666666668,0.8741666666666666,0.8416666666666667,0.80875,0.9695403575897216,0.9524999856948853,0.9475,0.862500011920929,0.94
