name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
TN,1,"[256, 1, 256, 256]",True,50,0.0,align=0.925_p=0.03125,wv_3d_square_num_filtered,0.8650000095367432,0.3824999928474426,0.7008333333333333,0.9870833333333334,0.5325000000000001,0.95,0.9527027010917664,0.995,0.5325000286102295,0.925,0.03125,0
TN,0,"[256, 1, 256, 256]",True,50,0.0,align=0.925_p=0.0625,wv_3d_square_num_filtered,0.8450000286102295,0.5674999952316284,0.6908333333333333,0.9891666666666667,0.57875,0.955,0.9338624477386476,0.9925,0.6324999928474426,0.925,0.0625,0
MTL0.8,1,"[256, 1, 256, 256]",True,50,0.8,align=0.925_p=0.03125,wv_3d_square_num_filtered,0.912500023841858,0.9950000047683716,0.7829166666666666,0.9208333333333334,0.6687499999999998,0.8683333333333333,0.8986486196517944,0.995,0.912500023841858,0.925,0.03125,0
MTL0.8,0,"[256, 1, 256, 256]",True,50,0.8,align=0.925_p=0.0625,wv_3d_square_num_filtered,0.9175000190734864,0.9975000023841858,0.7995833333333334,0.9625,0.6925,0.8883333333333333,0.9126983880996704,0.9975,0.9175000190734864,0.925,0.0625,0
MTL0.5,0,"[256, 1, 256, 256]",True,50,0.5,align=0.925_p=0.0625,wv_3d_square_num_filtered,0.9200000166893004,0.9950000047683716,0.8316666666666667,0.9329166666666668,0.7383333333333333,0.9033333333333332,0.9523809552192688,0.995,0.9200000166893004,0.925,0.0625,0
MTL0.2,0,"[256, 1, 256, 256]",True,50,0.2,align=0.925_p=0.0625,wv_3d_square_num_filtered,0.8974999785423279,0.9925000071525574,0.8158333333333334,0.9604166666666668,0.7304166666666667,0.9154166666666668,0.9365079402923584,0.995,0.8949999809265137,0.925,0.0625,0
MTL0.5,1,"[256, 1, 256, 256]",True,50,0.5,align=0.925_p=0.03125,wv_3d_square_num_filtered,0.9275000095367432,0.9975000023841858,0.79,0.93125,0.6970833333333334,0.9054166666666666,0.9054054021835328,0.995,0.9275000095367432,0.925,0.03125,0
TN,0,"[256, 1, 256, 256]",True,50,0.0,align=0.925_p=0.03125,wv_3d_square_num_filtered,0.862500011920929,0.6449999809265137,0.7108333333333334,0.9866666666666668,0.6008333333333333,0.9470833333333334,0.9391891956329346,0.9925,0.6800000071525574,0.925,0.03125,0
MTL0.2,1,"[256, 1, 256, 256]",True,50,0.2,align=0.925_p=0.03125,wv_3d_square_num_filtered,0.8974999785423279,0.9950000047683716,0.8208333333333333,0.9408333333333332,0.7129166666666666,0.9266666666666667,0.8851351141929626,0.9975,0.8974999785423279,0.925,0.03125,0
MTL0.8,0,"[256, 1, 256, 256]",True,50,0.8,align=0.925_p=0.03125,wv_3d_square_num_filtered,0.915000021457672,0.9975000023841858,0.77,0.89,0.66375,0.8508333333333332,0.8986486196517944,1.0,0.915000021457672,0.925,0.03125,0
TN,1,"[256, 1, 256, 256]",True,50,0.0,align=0.925_p=0.015625,wv_3d_square_num_filtered,0.7925000190734863,0.6075000166893005,0.7116666666666668,0.975,0.5570833333333333,0.9433333333333334,0.8823529481887817,0.9975,0.6625000238418579,0.925,0.015625,0
MTL0.8,1,"[256, 1, 256, 256]",True,50,0.8,align=0.925_p=0.015625,wv_3d_square_num_filtered,0.875,0.9975000023841858,0.7329166666666667,0.8904166666666667,0.5933333333333334,0.8508333333333334,0.8823529481887817,0.995,0.875,0.925,0.015625,0
MTL0.5,0,"[256, 1, 256, 256]",True,50,0.5,align=0.925_p=0.03125,wv_3d_square_num_filtered,0.9100000262260436,0.9950000047683716,0.805,0.9133333333333334,0.6983333333333333,0.8591666666666667,0.912162184715271,1.0,0.9100000262260436,0.925,0.03125,0
MTL0.5,1,"[256, 1, 256, 256]",True,50,0.5,align=0.925_p=0.015625,wv_3d_square_num_filtered,0.8475000262260437,0.9950000047683716,0.7383333333333333,0.9358333333333334,0.5929166666666666,0.8854166666666666,0.8382353186607361,0.995,0.8475000262260437,0.925,0.015625,0
