name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.2,1,"[0, 0, 1, 1]",True,50,0.2,align=0.5_filtered,wv_3d_square_aligns,0.6974999904632568,0.9950000047683716,0.9370833333333334,0.91625,0.9054166666666666,0.9033333333333332,0.97262442111969,0.9950000047683716,0.995,0.6974999904632568,0.5
MTL0.8,0,"[1, 0, 1, 1]",True,50,0.8,align=0.8_filtered,wv_3d_square_aligns,0.8924999833106995,0.9975000023841858,0.9204166666666668,0.9879166666666668,0.85875,0.9383333333333336,0.9720779657363892,0.9975000023841858,0.9975,0.8924999833106995,0.8
TN,1,"[0, 0, 1, 1]",True,50,0.0,align=0.5_filtered,wv_3d_square_aligns,0.6150000095367432,0.5274999737739563,0.9066666666666666,0.9566666666666668,0.8737499999999999,0.965,0.966063380241394,0.5274999737739563,0.995,0.3675000071525574,0.5
TN,1,"[0, 1, 1, 1]",True,50,0.0,align=0.83_filtered,wv_3d_square_aligns,0.9100000262260436,0.6324999928474426,0.8475,0.9604166666666668,0.7725,0.9754166666666668,0.972317636013031,0.6324999928474426,0.995,0.5824999809265137,0.83
MTL0.2,0,"[1, 0, 1, 1]",True,50,0.2,align=0.8_filtered,wv_3d_square_aligns,0.9024999737739564,0.9950000047683716,0.9245833333333334,0.9875,0.8808333333333334,0.9395833333333332,0.9753246903419496,0.9950000047683716,0.995,0.9024999737739564,0.8
TN,0,"[0, 1, 1, 1]",True,50,0.0,align=0.83_filtered,wv_3d_square_aligns,0.8899999856948853,0.5174999833106995,0.7954166666666667,0.9608333333333332,0.7062500000000002,0.9954166666666668,0.9671673774719238,0.5174999833106995,0.9975,0.48249998688697815,0.83
MTL0.5,0,"[1, 0, 1, 1]",True,50,0.5,align=0.8_filtered,wv_3d_square_aligns,0.8974999785423279,0.9950000047683716,0.9166666666666666,0.9875,0.86875,0.9341666666666668,0.9720779657363892,0.9950000047683716,0.995,0.8974999785423279,0.8
MTL0.2,0,"[0, 0, 1, 1]",True,50,0.2,align=0.5_filtered,wv_3d_square_aligns,0.7350000143051147,0.9950000047683716,0.9341666666666668,0.90875,0.9033333333333332,0.9195833333333332,0.964932143688202,0.9950000047683716,0.995,0.7350000143051147,0.5
MTL0.8,0,"[0, 0, 1, 1]",True,50,0.8,align=0.5_filtered,wv_3d_square_aligns,0.6875,0.9950000047683716,0.9341666666666668,0.9395833333333332,0.9066666666666666,0.9220833333333333,0.9694570302963256,0.9950000047683716,0.995,0.6875,0.5
MTL0.5,0,"[0, 0, 1, 1]",True,50,0.5,align=0.5_filtered,wv_3d_square_aligns,0.762499988079071,0.9950000047683716,0.9354166666666668,0.8979166666666666,0.90875,0.9058333333333332,0.9678733348846436,0.9950000047683716,0.995,0.762499988079071,0.5
TN,0,"[0, 0, 1, 1]",True,50,0.0,align=0.5_filtered,wv_3d_square_aligns,0.6800000071525574,0.5350000262260437,0.8879166666666666,0.94625,0.84375,0.9408333333333332,0.9631221890449524,0.5350000262260437,0.9975,0.4424999952316284,0.5
MTL0.2,0,"[0, 1, 1, 1]",True,50,0.2,align=0.83_filtered,wv_3d_square_aligns,0.949999988079071,0.9975000023841858,0.9333333333333332,0.9291666666666668,0.9108333333333332,0.9575,0.9695279002189636,0.9975000023841858,0.9975,0.949999988079071,0.83
MTL0.8,0,"[0, 1, 1, 1]",True,50,0.8,align=0.83_filtered,wv_3d_square_aligns,0.9049999713897704,0.9975000023841858,0.92375,0.935,0.8845833333333334,0.9641666666666668,0.9742489457130432,0.9975000023841858,0.9975,0.9049999713897704,0.83
MTL0.5,0,"[0, 1, 1, 1]",True,50,0.5,align=0.83_filtered,wv_3d_square_aligns,0.9399999976158142,0.9975000023841858,0.9254166666666668,0.93125,0.8958333333333334,0.9575,0.9744635224342346,0.9975000023841858,0.9975,0.9399999976158142,0.83
