name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.8,2,"[1, 0, 1, 1]",False,50,0.8,align=0.8,wv_3d_square_aligns,0.8399999737739563,0.9975000023841858,0.9466666666666668,0.9966666666666668,0.8995833333333333,0.9708333333333332,0.9706666469573976,0.9975000023841858,0.9975,0.8399999737739563,0.8
MTL0.2,2,"[0, 0, 1, 1]",False,50,0.2,align=0.5,wv_3d_square_aligns,0.5525000095367432,0.9950000047683716,0.9475,0.9641666666666668,0.9208333333333334,0.9666666666666668,0.9695000052452089,0.9950000047683716,0.9925,0.5550000071525574,0.5
TN,2,"[1, 0, 1, 1]",False,50,0.0,align=0.8,wv_3d_square_aligns,0.7850000262260437,0.5450000166893005,0.76625,0.9941666666666666,0.7008333333333333,0.9908333333333332,0.9728333353996276,0.5450000166893005,0.7975,0.6924999952316284,0.8
MTL0.5,1,"[256, 1, 256, 256]",False,50,0.5,align=0.925,wv_3d_square_aligns,0.8299999833106995,0.9975000023841858,0.90875,0.995,0.8554166666666667,0.9695833333333334,0.9704999923706056,0.9975000023841858,0.9925,0.8324999809265137,0.925
MTL0.2,1,"[1, 256, 256, 256]",False,50,0.2,align=0.92,wv_3d_square_aligns,0.8500000238418579,0.9950000047683716,0.9158333333333334,0.97,0.8779166666666667,0.9925,0.9701666831970216,0.9950000047683716,0.9875,0.8525000214576721,0.92
MTL0.8,1,"[256, 1, 256, 256]",False,50,0.8,align=0.925,wv_3d_square_aligns,0.887499988079071,0.9950000047683716,0.9108333333333332,0.9920833333333334,0.86,0.96125,0.965999960899353,0.9950000047683716,0.995,0.887499988079071,0.925
MTL0.2,2,"[1, 0, 1, 1]",False,50,0.2,align=0.8,wv_3d_square_aligns,0.8050000071525574,0.9950000047683716,0.9479166666666666,0.9970833333333332,0.915,0.9745833333333334,0.9738333225250244,0.9950000047683716,0.99,0.8075000047683716,0.8
MTL0.8,2,"[0, 1, 1, 1]",False,50,0.8,align=0.83,wv_3d_square_aligns,0.8324999809265137,0.9950000047683716,0.94625,0.9654166666666668,0.9245833333333332,0.9891666666666667,0.9733332991600036,0.9950000047683716,0.9975,0.8324999809265137,0.83
TN,1,"[256, 1, 256, 256]",False,50,0.0,align=0.925,wv_3d_square_aligns,0.8525000214576721,0.4600000083446502,0.81,0.9966666666666666,0.7258333333333334,0.9725,0.9698333144187928,0.4600000083446502,0.8175,0.7825000286102295,0.925
MTL0.2,2,"[0, 1, 1, 1]",False,50,0.2,align=0.83,wv_3d_square_aligns,0.8025000095367432,0.9975000023841858,0.9425,0.9754166666666668,0.9191666666666668,0.9941666666666666,0.975666642189026,0.9975000023841858,0.98,0.8050000071525574,0.83
MTL0.5,2,"[0, 1, 1, 1]",False,50,0.5,align=0.83,wv_3d_square_aligns,0.8199999928474426,0.9975000023841858,0.9383333333333334,0.9645833333333332,0.9066666666666666,0.99125,0.9735000133514404,0.9975000023841858,0.9975,0.8224999904632568,0.83
TN,2,"[0, 1, 1, 1]",False,50,0.0,align=0.83,wv_3d_square_aligns,0.7724999785423279,0.5274999737739563,0.8137500000000001,0.99125,0.7516666666666666,0.9929166666666666,0.9701666831970216,0.5274999737739563,0.855,0.6600000262260437,0.83
