name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align,noise
MTL0.8,1,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.8,wv_3d_square_noisy,0.737500011920929,0.6349999904632568,0.44875,0.5791666666666666,0.31958333333333333,0.49166666666666664,0.5063333511352539,0.9950000047683716,0.9975,0.737500011920929,0.925,0.8
TN,1,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.8,wv_3d_square_noisy,0.6775000095367432,0.6399999856948853,0.30833333333333335,0.6725,0.1729166666666667,0.6383333333333333,0.5068333148956299,0.4600000083446502,0.9875,0.6299999952316284,0.925,0.8
MTL0.5,1,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.8,wv_3d_square_noisy,0.7174999713897705,0.6924999952316284,0.4845833333333333,0.5470833333333333,0.35000000000000003,0.47458333333333336,0.5133333206176758,0.9975000023841858,0.995,0.7174999713897705,0.925,0.8
TN,1,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.7,wv_3d_square_noisy,0.6675000190734863,0.6175000071525574,0.295,0.6645833333333333,0.16541666666666666,0.6116666666666667,0.5041666626930237,0.4600000083446502,0.93,0.6100000143051147,0.925,0.7
MTL0.8,1,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.7,wv_3d_square_noisy,0.7450000047683716,0.7724999785423279,0.44166666666666665,0.5333333333333333,0.29624999999999996,0.4725,0.4988333284854889,0.9975000023841858,0.9975,0.7450000047683716,0.925,0.7
MTL0.2,1,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.8,wv_3d_square_noisy,0.7049999833106995,0.6650000214576721,0.4716666666666667,0.5720833333333334,0.33625,0.5041666666666667,0.5105000138282776,0.9975000023841858,0.9975,0.7049999833106995,0.925,0.8
TN,0,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.8,wv_3d_square_noisy,0.8050000071525574,0.6825000047683716,0.3645833333333333,0.6995833333333333,0.2504166666666667,0.64,0.5011666417121887,0.5400000214576721,0.98,0.7024999856948853,0.925,0.8
MTL0.8,0,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.8,wv_3d_square_noisy,0.7549999952316284,0.6800000071525574,0.46291666666666664,0.5445833333333333,0.32749999999999996,0.4633333333333334,0.5113333463668823,0.9975000023841858,0.995,0.7549999952316284,0.925,0.8
MTL0.5,0,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.8,wv_3d_square_noisy,0.6974999904632568,0.6324999928474426,0.475,0.5591666666666667,0.32708333333333334,0.45583333333333337,0.5006666779518127,0.9950000047683716,0.9975,0.6974999904632568,0.925,0.8
MTL0.2,0,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.8,wv_3d_square_noisy,0.7524999976158142,0.6399999856948853,0.475,0.5616666666666666,0.3625,0.4749999999999999,0.5094999670982361,0.9975000023841858,0.9975,0.7524999976158142,0.925,0.8
TN,0,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.7,wv_3d_square_noisy,0.6650000214576721,0.5450000166893005,0.34208333333333335,0.6108333333333333,0.2225,0.5516666666666666,0.5041666626930237,0.5400000214576721,0.9725,0.6175000071525574,0.925,0.7
MTL0.8,0,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.7,wv_3d_square_noisy,0.7925000190734863,0.7475000023841858,0.5070833333333333,0.5154166666666666,0.36833333333333335,0.4875,0.48883333802223206,0.9975000023841858,0.995,0.7900000214576721,0.925,0.7
MTL0.5,1,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.7,wv_3d_square_noisy,0.8274999856948853,0.7774999737739563,0.5475,0.5620833333333333,0.39875,0.48375,0.4948333203792572,0.9925000071525574,0.9925,0.8274999856948853,0.925,0.7
MTL0.8,1,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.6,wv_3d_square_noisy,0.6949999928474426,0.6700000166893005,0.4633333333333334,0.6241666666666666,0.3333333333333333,0.4429166666666667,0.4946666657924652,0.9975000023841858,0.9975,0.6949999928474426,0.925,0.6
TN,1,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.6,wv_3d_square_noisy,0.7475000023841858,0.637499988079071,0.3983333333333334,0.6129166666666667,0.26999999999999996,0.5654166666666667,0.503000020980835,0.5400000214576721,0.97,0.6825000047683716,0.925,0.6
MTL0.2,1,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.7,wv_3d_square_noisy,0.7475000023841858,0.75,0.4804166666666667,0.54875,0.33874999999999994,0.45541666666666664,0.4946666657924652,1.0,0.9975,0.7475000023841858,0.925,0.7
TN,1,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.5,wv_3d_square_noisy,0.762499988079071,0.5799999833106995,0.4979166666666666,0.8279166666666667,0.34958333333333336,0.77,0.49816665053367615,0.4600000083446502,0.98,0.6625000238418579,0.925,0.5
MTL0.5,1,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.6,wv_3d_square_noisy,0.7524999976158142,0.5824999809265137,0.4208333333333334,0.5333333333333333,0.2758333333333334,0.38458333333333333,0.5008333325386047,0.9950000047683716,0.995,0.7524999976158142,0.925,0.6
MTL0.2,1,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.6,wv_3d_square_noisy,0.7450000047683716,0.7950000166893005,0.46125,0.5820833333333333,0.32083333333333336,0.4729166666666667,0.5024999976158142,0.9900000095367432,0.9925,0.7450000047683716,0.925,0.6
MTL0.2,0,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.7,wv_3d_square_noisy,0.7649999856948853,0.6875,0.5012500000000001,0.5100000000000001,0.35833333333333334,0.4383333333333333,0.5024999976158142,0.9950000047683716,0.9975,0.7649999856948853,0.925,0.7
MTL0.5,0,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.7,wv_3d_square_noisy,0.7674999833106995,0.6974999904632568,0.4916666666666667,0.6241666666666666,0.3416666666666666,0.5404166666666667,0.4901666641235352,0.9975000023841858,0.9975,0.7674999833106995,0.925,0.7
TN,0,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.6,wv_3d_square_noisy,0.6274999976158142,0.5149999856948853,0.3045833333333334,0.6470833333333333,0.17458333333333334,0.5675,0.5043333172798157,0.5400000214576721,0.9325,0.5824999809265137,0.925,0.6
MTL0.8,0,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.6,wv_3d_square_noisy,0.7524999976158142,0.6700000166893005,0.47,0.4291666666666667,0.32125,0.4420833333333334,0.48133331537246704,0.9975000023841858,0.9975,0.7549999952316284,0.925,0.6
MTL0.8,1,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.5,wv_3d_square_noisy,0.8675000071525574,0.8450000286102295,0.56875,0.465,0.4108333333333334,0.44333333333333336,0.5028333067893982,0.9975000023841858,0.995,0.8700000047683716,0.925,0.5
MTL0.5,1,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.5,wv_3d_square_noisy,0.7524999976158142,0.800000011920929,0.5316666666666666,0.5808333333333333,0.39625,0.5616666666666666,0.49549999833106995,0.9975000023841858,1.0,0.7524999976158142,0.925,0.5
MTL0.5,0,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.6,wv_3d_square_noisy,0.6600000262260437,0.6800000071525574,0.4133333333333334,0.5766666666666667,0.28500000000000003,0.4775,0.4971666634082794,0.9975000023841858,0.9975,0.6600000262260437,0.925,0.6
MTL0.2,0,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.6,wv_3d_square_noisy,0.75,0.7674999833106995,0.48583333333333334,0.5033333333333333,0.3383333333333334,0.45375,0.49816665053367615,0.9975000023841858,0.995,0.7524999976158142,0.925,0.6
TN,0,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.5,wv_3d_square_noisy,0.7450000047683716,0.5849999785423279,0.48,0.8195833333333334,0.33958333333333335,0.7520833333333333,0.5191666483879089,0.5400000214576721,0.9825,0.5774999856948853,0.925,0.5
MTL0.2,1,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.5,wv_3d_square_noisy,0.7900000214576721,0.875,0.5766666666666667,0.5529166666666666,0.4191666666666667,0.54625,0.5023333430290222,0.9950000047683716,0.995,0.7900000214576721,0.925,0.5
MTL0.8,1,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.4,wv_3d_square_noisy,0.8100000023841858,0.9975000023841858,0.78625,0.9691666666666668,0.6533333333333333,0.9275,0.5806666612625122,0.9975000023841858,0.9975,0.8100000023841858,0.925,0.4
TN,1,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.4,wv_3d_square_noisy,0.8450000286102295,0.5074999928474426,0.6516666666666667,0.93875,0.48666666666666664,0.9208333333333334,0.578166663646698,0.5074999928474426,0.99,0.6949999928474426,0.925,0.4
MTL0.5,1,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.4,wv_3d_square_noisy,0.8899999856948853,0.9950000047683716,0.7625000000000001,0.9125,0.6495833333333333,0.8445833333333334,0.5773333311080933,0.9950000047683716,0.995,0.8899999856948853,0.925,0.4
MTL0.2,1,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.4,wv_3d_square_noisy,0.8974999785423279,0.9975000023841858,0.7941666666666668,0.9020833333333336,0.6829166666666667,0.8383333333333333,0.5715000033378601,0.9975000023841858,0.995,0.8974999785423279,0.925,0.4
MTL0.8,1,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.3,wv_3d_square_noisy,0.8525000214576721,0.9975000023841858,0.8249999999999998,0.9741666666666666,0.7391666666666667,0.9458333333333332,0.6703333258628845,0.9975000023841858,0.9975,0.8525000214576721,0.925,0.3
MTL0.8,0,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.5,wv_3d_square_noisy,0.8025000095367432,0.8824999928474426,0.5816666666666667,0.6291666666666667,0.4370833333333333,0.6175,0.5024999976158142,0.9950000047683716,0.9975,0.8025000095367432,0.925,0.5
TN,1,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.3,wv_3d_square_noisy,0.8650000095367432,0.5350000262260437,0.7799999999999999,0.985,0.6675,0.9725,0.6784999966621399,0.5350000262260437,0.95,0.7074999809265137,0.925,0.3
MTL0.5,0,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.5,wv_3d_square_noisy,0.7724999785423279,0.875,0.5870833333333333,0.6604166666666665,0.41291666666666665,0.6066666666666666,0.5018333196640015,0.9950000047683716,0.995,0.7724999785423279,0.925,0.5
MTL0.5,1,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.3,wv_3d_square_noisy,0.8550000190734863,0.9975000023841858,0.8291666666666666,0.9816666666666668,0.7370833333333332,0.94125,0.6729999780654907,0.9975000023841858,0.995,0.8550000190734863,0.925,0.3
MTL0.2,0,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.5,wv_3d_square_noisy,0.887499988079071,0.9474999904632568,0.6620833333333334,0.6520833333333333,0.5225000000000001,0.6233333333333334,0.5071666836738586,0.9950000047683716,0.9975,0.887499988079071,0.925,0.5
TN,0,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.4,wv_3d_square_noisy,0.75,0.5400000214576721,0.605,0.9875000000000002,0.4529166666666667,0.9525,0.5776666402816772,0.5400000214576721,0.9825,0.6850000023841858,0.925,0.4
MTL0.8,0,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.4,wv_3d_square_noisy,0.8224999904632568,0.9950000047683716,0.7304166666666667,0.9529166666666664,0.5970833333333334,0.87875,0.5774999856948853,0.9950000047683716,0.995,0.8224999904632568,0.925,0.4
MTL0.5,0,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.4,wv_3d_square_noisy,0.8424999713897705,0.9975000023841858,0.7758333333333334,0.9691666666666666,0.6466666666666666,0.9,0.5743333101272583,0.9975000023841858,0.995,0.8424999713897705,0.925,0.4
MTL0.2,0,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.4,wv_3d_square_noisy,0.7900000214576721,0.9725000262260436,0.7516666666666666,0.9633333333333334,0.6216666666666667,0.9108333333333332,0.5753333568572998,0.9725000262260436,0.995,0.7749999761581421,0.925,0.4
MTL0.8,0,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.3,wv_3d_square_noisy,0.912500023841858,0.9975000023841858,0.8312499999999999,0.975,0.7395833333333334,0.9125,0.6673333048820496,0.9975000023841858,0.9975,0.912500023841858,0.925,0.3
TN,0,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.3,wv_3d_square_noisy,0.8125,0.5400000214576721,0.6795833333333334,0.995,0.5654166666666667,0.97375,0.6710000038146973,0.5400000214576721,0.945,0.75,0.925,0.3
MTL0.2,1,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.3,wv_3d_square_noisy,0.8324999809265137,0.9975000023841858,0.815,0.9791666666666666,0.7137500000000001,0.9441666666666668,0.668999969959259,0.9975000023841858,0.995,0.8324999809265137,0.925,0.3
MTL0.5,0,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.3,wv_3d_square_noisy,0.8949999809265137,0.9975000023841858,0.8224999999999999,0.985,0.7358333333333333,0.9395833333333332,0.6701666712760925,0.9975000023841858,1.0,0.8949999809265137,0.925,0.3
MTL0.8,1,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.2,wv_3d_square_noisy,0.8774999976158142,0.9950000047683716,0.8620833333333334,0.9775,0.8016666666666667,0.9575,0.7538333535194397,0.9950000047683716,0.995,0.8774999976158142,0.925,0.2
MTL0.2,0,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.3,wv_3d_square_noisy,0.862500011920929,0.9975000023841858,0.8412499999999999,0.9808333333333332,0.7579166666666666,0.93625,0.6668333411216736,0.9975000023841858,0.995,0.862500011920929,0.925,0.3
MTL0.5,1,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.2,wv_3d_square_noisy,0.9225000143051147,0.9975000023841858,0.8666666666666666,0.9733333333333332,0.7904166666666667,0.9470833333333334,0.7509999871253967,0.9975000023841858,0.995,0.925000011920929,0.925,0.2
TN,1,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.2,wv_3d_square_noisy,0.8125,0.45249998569488525,0.8062499999999999,0.9933333333333336,0.695,0.9741666666666668,0.765333354473114,0.45249998569488525,0.865,0.7350000143051147,0.925,0.2
MTL0.5,1,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.1,wv_3d_square_noisy,0.9024999737739564,0.9975000023841858,0.8970833333333333,0.9845833333333333,0.8341666666666668,0.9529166666666667,0.856333315372467,0.9975000023841858,0.9975,0.9024999737739564,0.925,0.1
MTL0.8,1,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.1,wv_3d_square_noisy,0.8849999904632568,0.9950000047683716,0.8870833333333333,0.9858333333333332,0.8225000000000001,0.9525,0.8529999852180481,0.9950000047683716,0.995,0.8849999904632568,0.925,0.1
MTL0.2,1,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.2,wv_3d_square_noisy,0.8700000047683716,0.9950000047683716,0.8433333333333333,0.9904166666666666,0.7583333333333334,0.9445833333333334,0.7573333382606506,0.9950000047683716,0.995,0.8675000071525574,0.925,0.2
TN,1,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.1,wv_3d_square_noisy,0.887499988079071,0.5874999761581421,0.7866666666666667,0.9979166666666668,0.7170833333333334,0.97125,0.8483332991600037,0.5874999761581421,0.8925,0.7724999785423279,0.925,0.1
MTL0.2,1,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.1,wv_3d_square_noisy,0.8974999785423279,0.9975000023841858,0.905,0.985,0.8404166666666666,0.9604166666666666,0.8558333516120911,0.9975000023841858,0.9925,0.8949999809265137,0.925,0.1
TN,0,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.2,wv_3d_square_noisy,0.8525000214576721,0.5400000214576721,0.7170833333333334,0.9979166666666668,0.6308333333333334,0.9795833333333334,0.7673333287239075,0.5400000214576721,0.935,0.7674999833106995,0.925,0.2
MTL0.8,0,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.2,wv_3d_square_noisy,0.8700000047683716,0.9950000047683716,0.855,0.9820833333333332,0.7841666666666667,0.9562500000000002,0.7638333439826965,0.9950000047683716,0.995,0.8700000047683716,0.925,0.2
MTL0.5,0,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.2,wv_3d_square_noisy,0.8550000190734863,0.9975000023841858,0.8675,0.9883333333333332,0.8154166666666667,0.9558333333333332,0.7676666378974915,0.9975000023841858,0.9975,0.8550000190734863,0.925,0.2
MTL0.2,0,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.1,wv_3d_square_noisy,0.8450000286102295,0.9950000047683716,0.8962499999999999,0.99375,0.8412499999999999,0.96375,0.859333336353302,0.9950000047683716,0.9975,0.8450000286102295,0.925,0.1
MTL0.2,0,"[256, 1, 256, 256]",False,50,0.2,align=0.925_p=0.2,wv_3d_square_noisy,0.8700000047683716,1.0,0.8695833333333334,0.9808333333333332,0.7775,0.9520833333333334,0.7664999961853027,1.0,0.9975,0.8700000047683716,0.925,0.2
TN,0,"[256, 1, 256, 256]",False,50,0.0,align=0.925_p=0.1,wv_3d_square_noisy,0.8274999856948853,0.5400000214576721,0.73875,0.9975,0.6670833333333334,0.9854166666666666,0.8493333458900452,0.5400000214576721,0.92,0.7524999976158142,0.925,0.1
MTL0.5,0,"[256, 1, 256, 256]",False,50,0.5,align=0.925_p=0.1,wv_3d_square_noisy,0.8174999952316284,0.9950000047683716,0.8741666666666666,0.9804166666666668,0.7966666666666667,0.95375,0.8366666436195374,0.9950000047683716,0.9925,0.8174999952316284,0.925,0.1
MTL0.8,0,"[256, 1, 256, 256]",False,50,0.8,align=0.925_p=0.1,wv_3d_square_noisy,0.8600000143051147,0.9950000047683716,0.8954166666666667,0.9879166666666668,0.8395833333333332,0.9633333333333334,0.8588333129882812,0.9950000047683716,0.9925,0.862500011920929,0.925,0.1
