name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.2,0,"[0, 1, 0, 0]",True,50,0.2,align=0.76_filtered,wv_linear_sm_aligns,0.7024999856948853,0.9524999856948853,0.9104166666666664,0.9383333333333334,0.8804166666666666,0.9175,0.978826940059662,0.9524999856948853,0.9325,0.7024999856948853,0.76
MTL0.5,0,"[0, 1, 0, 0]",True,50,0.5,align=0.76_filtered,wv_linear_sm_aligns,0.7124999761581421,0.9375,0.8941666666666667,0.9016666666666668,0.8466666666666667,0.8483333333333333,0.9765379428863524,0.9375,0.9475,0.7124999761581421,0.76
MTL0.8,0,"[0, 1, 0, 0]",True,50,0.8,align=0.76_filtered,wv_linear_sm_aligns,0.762499988079071,0.9300000071525574,0.87875,0.8991666666666666,0.8208333333333333,0.8441666666666666,0.97138774394989,0.9300000071525574,0.9375,0.7674999833106995,0.76
TN,0,"[0, 1, 0, 0]",True,50,0.0,align=0.76_filtered,wv_linear_sm_aligns,0.6499999761581421,0.8274999856948853,0.8979166666666667,0.94875,0.8391666666666667,0.9325,0.9802575707435608,0.8274999856948853,0.935,0.6575000286102295,0.76
MTL0.2,0,"[1, 0, 0, 0]",True,50,0.2,align=0.85_filtered,wv_linear_sm_aligns,0.7049999833106995,0.9474999904632568,0.8775,0.8920833333333333,0.8316666666666667,0.8616666666666667,0.9786652326583862,0.9474999904632568,0.93,0.7024999856948853,0.85
MTL0.5,0,"[1, 1, 0, 0]",True,50,0.5,align=0.92_filtered,wv_linear_sm_aligns,0.8675000071525574,0.9424999952316284,0.9225,0.8841666666666667,0.8508333333333334,0.79,0.966737687587738,0.9424999952316284,0.925,0.8600000143051147,0.92
TN,0,"[1, 1, 0, 0]",True,50,0.0,align=0.92_filtered,wv_linear_sm_aligns,0.8600000143051147,0.75,0.8775,0.91125,0.7983333333333333,0.8325,0.9736562371253968,0.75,0.93,0.8125,0.92
MTL0.2,0,"[1, 512, 0, 0]",True,50,0.2,align=0.9_filtered,wv_linear_sm_aligns,0.7674999833106995,0.959999978542328,0.90375,0.9366666666666666,0.84375,0.9133333333333334,0.9796667695045472,0.959999978542328,0.94,0.7724999785423279,0.9
MTL0.8,0,"[1, 4, 0, 0]",True,50,0.8,align=0.94_filtered,wv_linear_sm_aligns,0.8525000214576721,0.9549999833106996,0.9033333333333332,0.8629166666666667,0.8045833333333334,0.79,0.9578460454940796,0.9549999833106996,0.9375,0.862500011920929,0.94
MTL0.8,0,"[1, 1, 0, 0]",True,50,0.8,align=0.92_filtered,wv_linear_sm_aligns,0.8725000023841858,0.9399999976158142,0.87875,0.8566666666666666,0.76125,0.7720833333333333,0.951836109161377,0.9399999976158142,0.94,0.8774999976158142,0.92
MTL0.8,0,"[1, 512, 0, 0]",True,50,0.8,align=0.9_filtered,wv_linear_sm_aligns,0.8025000095367432,0.9200000166893004,0.8716666666666666,0.88125,0.7995833333333334,0.8216666666666667,0.9666761159896852,0.9200000166893004,0.925,0.7925000190734863,0.9
TN,0,"[1, 4, 0, 0]",True,50,0.0,align=0.94_filtered,wv_linear_sm_aligns,0.8849999904632568,0.8125,0.8966666666666666,0.9204166666666668,0.8079166666666667,0.8483333333333333,0.9804188013076782,0.8125,0.935,0.8475000262260437,0.94
MTL0.2,0,"[1, 1, 0, 0]",True,50,0.2,align=0.92_filtered,wv_linear_sm_aligns,0.8824999928474426,0.9574999809265136,0.9283333333333332,0.8945833333333333,0.8741666666666666,0.82,0.969664752483368,0.9574999809265136,0.9475,0.8949999809265137,0.92
MTL0.5,0,"[1, 4, 0, 0]",True,50,0.5,align=0.94_filtered,wv_linear_sm_aligns,0.8774999976158142,0.9574999809265136,0.92625,0.8845833333333334,0.8441666666666666,0.80875,0.9627413153648376,0.9574999809265136,0.9325,0.887499988079071,0.94
MTL0.5,0,"[1, 512, 0, 0]",True,50,0.5,align=0.9_filtered,wv_linear_sm_aligns,0.762499988079071,0.9375,0.8695833333333334,0.9125,0.8091666666666666,0.8770833333333332,0.96837055683136,0.9375,0.92,0.7674999833106995,0.9
MTL0.2,0,"[1, 4, 0, 0]",True,50,0.2,align=0.94_filtered,wv_linear_sm_aligns,0.8899999856948853,0.9549999833106996,0.9329166666666668,0.90375,0.8758333333333334,0.8316666666666667,0.970084309577942,0.9549999833106996,0.935,0.8999999761581421,0.94
