name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align,noise
TN,2,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.1,wv_squarelin_noisy,0.7475000023841858,0.4124999940395355,0.8066666666666666,0.98125,0.7733333333333333,0.9854166666666666,0.8626250624656677,0.4124999940395355,0.8775,0.6025000214576721,0.84,0.1
TN,2,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.5,wv_squarelin_noisy,0.8824999928474426,0.5674999952316284,0.5524999999999999,0.8333333333333334,0.48583333333333334,0.8279166666666665,0.4935000240802765,0.5099999904632568,0.915,0.8424999713897705,0.84,0.5
TN,2,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.4,wv_squarelin_noisy,0.7875000238418579,0.5099999904632568,0.6808333333333333,0.9495833333333332,0.6170833333333333,0.9504166666666668,0.5737500190734863,0.5099999904632568,0.935,0.6800000071525574,0.84,0.4
MTL0.8,1,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.6,wv_squarelin_noisy,0.6800000071525574,0.6700000166893005,0.4795833333333333,0.5391666666666667,0.40208333333333335,0.4808333333333333,0.4893750250339508,0.987500011920929,0.9825,0.6800000071525574,0.84,0.6
MTL0.8,1,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.1,wv_squarelin_noisy,0.8324999809265137,0.9800000190734864,0.8995833333333333,0.9595833333333332,0.8745833333333333,0.96625,0.842875063419342,0.9800000190734864,0.9775,0.8349999785423279,0.84,0.1
MTL0.8,1,"[1, 0, 1, 1]",False,50,0.8,align=0.84_p=0.3,wv_squarelin_noisy,0.8149999976158142,0.9800000190734864,0.8429166666666666,0.9495833333333332,0.8112499999999999,0.96125,0.6632500290870667,0.9800000190734864,0.975,0.8174999952316284,0.84,0.3
TN,1,"[1, 0, 1, 1]",False,50,0.0,align=0.84_p=0.6,wv_squarelin_noisy,0.7024999856948853,0.6349999904632568,0.39291666666666664,0.6241666666666666,0.33749999999999997,0.6062500000000001,0.49025002121925354,0.4625000059604645,0.9625,0.6349999904632568,0.84,0.6
MTL0.5,1,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.4,wv_squarelin_noisy,0.8725000023841858,0.9725000262260436,0.7945833333333333,0.8966666666666666,0.7558333333333334,0.8783333333333333,0.5771250128746033,0.9725000262260436,0.9775,0.8725000023841858,0.84,0.4
MTL0.2,1,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.4,wv_squarelin_noisy,0.7825000286102295,0.9549999833106996,0.7937499999999998,0.9525,0.7683333333333334,0.9433333333333334,0.5786250233650208,0.9549999833106996,0.9825,0.7799999713897705,0.84,0.4
MTL0.2,1,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.1,wv_squarelin_noisy,0.8399999737739563,0.9825000166893004,0.9175,0.96375,0.8970833333333333,0.96875,0.8490000367164612,0.9825000166893004,0.975,0.8399999737739563,0.84,0.1
MTL0.5,1,"[1, 0, 1, 1]",False,50,0.5,align=0.84_p=0.1,wv_squarelin_noisy,0.7950000166893005,0.977500021457672,0.9033333333333332,0.97,0.8745833333333333,0.97625,0.8427500128746033,0.977500021457672,0.9775,0.7975000143051147,0.84,0.1
MTL0.2,1,"[1, 0, 1, 1]",False,50,0.2,align=0.84_p=0.7,wv_squarelin_noisy,0.7300000190734863,0.6675000190734863,0.4879166666666667,0.41791666666666666,0.4075,0.43166666666666664,0.495125025510788,0.977500021457672,0.9825,0.737500011920929,0.84,0.7
