name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align,noise
MTL0.8,1,"[256, 1, 256, 256]",False,512,0.8,align=0.925_p=0.2,wv_3d_square_noisy,0.8949999809265137,0.9950000047683716,0.8729166666666668,0.97375,0.7991666666666667,0.94625,0.7544999718666077,0.9950000047683716,0.995,0.8949999809265137,0.925,0.2
MTL0.5,1,"[256, 1, 256, 256]",False,512,0.5,align=0.925_p=0.2,wv_3d_square_noisy,0.8424999713897705,0.9950000047683716,0.8641666666666666,0.9866666666666668,0.7954166666666667,0.9533333333333336,0.753000020980835,0.9950000047683716,0.9975,0.8424999713897705,0.925,0.2
MTL0.2,0,"[256, 1, 256, 256]",False,512,0.2,align=0.925_p=0.3,wv_3d_square_noisy,0.8675000071525574,0.9900000095367432,0.8170833333333333,0.9779166666666668,0.7220833333333333,0.93875,0.6676666736602783,0.9900000095367432,0.9975,0.8650000095367432,0.925,0.3
TN,1,"[256, 1, 256, 256]",False,512,0.0,align=0.925_p=0.1,wv_3d_square_noisy,0.8725000023841858,0.5400000214576721,0.7212500000000001,0.9958333333333336,0.6375000000000001,0.9804166666666668,0.8566666841506958,0.5400000214576721,0.9725,0.7425000071525574,0.925,0.1
TN,1,"[256, 1, 256, 256]",False,512,0.0,align=0.925_p=0.2,wv_3d_square_noisy,0.8500000238418579,0.5799999833106995,0.74125,0.9966666666666668,0.6395833333333334,0.9666666666666668,0.7689999938011169,0.5799999833106995,0.955,0.75,0.925,0.2
MTL0.2,1,"[256, 1, 256, 256]",False,512,0.2,align=0.925_p=0.1,wv_3d_square_noisy,0.8924999833106995,0.9975000023841858,0.8795833333333333,0.98125,0.8279166666666667,0.9575,0.8556666374206543,0.9975000023841858,0.995,0.8924999833106995,0.925,0.1
MTL0.5,0,"[256, 1, 256, 256]",False,512,0.5,align=0.925_p=0.1,wv_3d_square_noisy,0.8725000023841858,0.9950000047683716,0.8933333333333334,0.9854166666666666,0.8320833333333334,0.9375,0.8479999899864197,0.9950000047683716,0.9975,0.8700000047683716,0.925,0.1
MTL0.8,0,"[256, 1, 256, 256]",False,512,0.8,align=0.925_p=0.1,wv_3d_square_noisy,0.9175000190734864,0.9950000047683716,0.8983333333333333,0.9829166666666668,0.8395833333333332,0.9391666666666666,0.8463333249092102,0.9950000047683716,0.995,0.9175000190734864,0.925,0.1
MTL0.2,0,"[256, 1, 256, 256]",False,512,0.2,align=0.925_p=0.2,wv_3d_square_noisy,0.8899999856948853,0.9975000023841858,0.8558333333333333,0.9845833333333333,0.7791666666666667,0.9491666666666668,0.762666642665863,0.9975000023841858,0.995,0.8899999856948853,0.925,0.2
MTL0.8,0,"[256, 1, 256, 256]",False,512,0.8,align=0.925_p=0.2,wv_3d_square_noisy,0.8974999785423279,0.9950000047683716,0.8666666666666666,0.9825,0.8012499999999999,0.9358333333333334,0.7668333053588867,0.9950000047683716,0.995,0.8974999785423279,0.925,0.2
MTL0.5,0,"[256, 1, 256, 256]",False,512,0.5,align=0.925_p=0.2,wv_3d_square_noisy,0.8999999761581421,0.9950000047683716,0.8700000000000001,0.9812499999999998,0.7995833333333332,0.94375,0.7613333463668823,0.9950000047683716,0.995,0.8999999761581421,0.925,0.2
TN,0,"[256, 1, 256, 256]",False,512,0.0,align=0.925_p=0.2,wv_3d_square_noisy,0.8525000214576721,0.4600000083446502,0.7858333333333333,0.97625,0.6708333333333334,0.9666666666666668,0.7538333535194397,0.4600000083446502,0.96,0.7049999833106995,0.925,0.2
TN,0,"[256, 1, 256, 256]",False,512,0.0,align=0.925_p=0.1,wv_3d_square_noisy,0.8299999833106995,0.4600000083446502,0.8337499999999999,0.9891666666666667,0.7383333333333333,0.9666666666666668,0.846833348274231,0.4600000083446502,0.945,0.6974999904632568,0.925,0.1
MTL0.2,0,"[256, 1, 256, 256]",False,512,0.2,align=0.925_p=0.1,wv_3d_square_noisy,0.8899999856948853,0.9975000023841858,0.8925000000000001,0.9908333333333332,0.8308333333333334,0.9458333333333332,0.8451666831970215,0.9975000023841858,0.9975,0.8899999856948853,0.925,0.1
