name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.8,1,"[1, 1, 1, 1]",True,512,0.8,align=1_filtered,wv_3d_square_aligns,1.0,1.0,0.9033333333333332,0.9620833333333332,0.8383333333333334,0.9666666666666668,0.965219259262085,1.0,0.9975,1.0,1.0
MTL0.5,1,"[1, 1, 1, 1]",True,512,0.5,align=1_filtered,wv_3d_square_aligns,0.9975000023841858,0.9975000023841858,0.9025,0.9479166666666666,0.8262499999999999,0.9783333333333334,0.96867573261261,0.9975000023841858,0.9975,1.0,1.0
MTL0.2,1,"[1, 1, 1, 1]",True,512,0.2,align=1_filtered,wv_3d_square_aligns,1.0,0.9925000071525574,0.9004166666666666,0.9633333333333332,0.83625,0.98375,0.9626269340515136,0.9925000071525574,1.0,0.9975000023841858,1.0
MTL0.8,1,"[1, 256, 256, 256]",True,512,0.8,align=0.92_filtered,wv_3d_square_aligns,0.9574999809265136,1.0,0.9045833333333334,0.9241666666666668,0.8733333333333334,0.9629166666666666,0.970084547996521,1.0,0.9975,0.9574999809265136,0.92
TN,1,"[1, 1, 1, 1]",True,512,0.0,align=1_filtered,wv_3d_square_aligns,1.0,0.4699999988079071,0.6225,0.9875,0.49249999999999994,0.98875,0.9688917994499208,0.4699999988079071,0.995,0.5375000238418579,1.0
MTL0.5,1,"[1, 256, 256, 256]",True,512,0.5,align=0.92_filtered,wv_3d_square_aligns,0.9449999928474426,0.9975000023841858,0.9183333333333334,0.955,0.8845833333333334,0.9825,0.9672664403915404,0.9975000023841858,0.9975,0.9449999928474426,0.92
MTL0.2,1,"[1, 256, 256, 256]",True,512,0.2,align=0.92_filtered,wv_3d_square_aligns,0.9350000023841858,0.9950000047683716,0.9279166666666666,0.9579166666666666,0.8958333333333334,0.98,0.972685933113098,0.9950000047683716,0.9975,0.9350000023841858,0.92
TN,1,"[256, 1, 256, 256]",True,512,0.0,align=0.925_filtered,wv_3d_square_aligns,0.9424999952316284,0.5249999761581421,0.7325,0.9933333333333332,0.6358333333333334,0.9625,0.9757837653160096,0.5249999761581421,0.9975,0.5,0.925
MTL0.8,0,"[1, 1, 1, 1]",True,512,0.8,align=1_filtered,wv_3d_square_aligns,1.0,0.9975000023841858,0.8920833333333333,0.95375,0.8166666666666668,0.9720833333333332,0.9671635627746582,0.9975000023841858,0.9975,1.0,1.0
MTL0.5,0,"[1, 1, 1, 1]",True,512,0.5,align=1_filtered,wv_3d_square_aligns,1.0,0.9950000047683716,0.9041666666666668,0.9633333333333334,0.8545833333333334,0.9775,0.9740764498710632,0.9950000047683716,0.995,1.0,1.0
MTL0.2,0,"[1, 1, 1, 1]",True,512,0.2,align=1_filtered,wv_3d_square_aligns,1.0,0.9975000023841858,0.895,0.9608333333333334,0.8270833333333334,0.9775,0.9662994146347046,0.9975000023841858,1.0,0.9975000023841858,1.0
TN,0,"[1, 1, 1, 1]",True,512,0.0,align=1_filtered,wv_3d_square_aligns,1.0,0.5199999809265137,0.6433333333333334,0.9816666666666668,0.4845833333333333,0.9791666666666666,0.9660834074020386,0.5199999809265137,0.9975,0.6025000214576721,1.0
TN,1,"[1, 256, 256, 256]",True,512,0.0,align=0.92_filtered,wv_3d_square_aligns,0.9399999976158142,0.2574999928474426,0.6495833333333333,0.9816666666666668,0.5270833333333333,0.9891666666666667,0.9703013300895692,0.2574999928474426,0.9975,0.28999999165534973,0.92
MTL0.8,0,"[1, 256, 256, 256]",True,512,0.8,align=0.92_filtered,wv_3d_square_aligns,0.962499976158142,0.9950000047683716,0.9179166666666668,0.9216666666666667,0.88375,0.94875,0.9694342017173768,0.9950000047683716,0.995,0.962499976158142,0.92
MTL0.5,0,"[1, 256, 256, 256]",True,512,0.5,align=0.92_filtered,wv_3d_square_aligns,0.949999988079071,0.9975000023841858,0.9154166666666668,0.9333333333333332,0.8733333333333334,0.9595833333333332,0.9698677659034728,0.9975000023841858,0.9975,0.949999988079071,0.92
MTL0.2,0,"[1, 256, 256, 256]",True,512,0.2,align=0.92_filtered,wv_3d_square_aligns,0.9350000023841858,0.9975000023841858,0.9254166666666668,0.9395833333333332,0.8933333333333334,0.965,0.972252368927002,0.9975000023841858,0.995,0.9350000023841858,0.92
TN,0,"[256, 1, 256, 256]",True,512,0.0,align=0.925_filtered,wv_3d_square_aligns,0.9325000047683716,0.4600000083446502,0.8129166666666666,0.9904166666666668,0.6858333333333334,0.9708333333333332,0.977081060409546,0.4600000083446502,0.995,0.4300000071525574,0.925
TN,0,"[1, 256, 256, 256]",True,512,0.0,align=0.92_filtered,wv_3d_square_aligns,0.9474999904632568,0.4600000083446502,0.8258333333333333,0.9745833333333334,0.7324999999999999,0.99125,0.9746369123458862,0.4600000083446502,0.995,0.4399999976158142,0.92
MTL0.8,1,"[256, 1, 256, 256]",True,512,0.8,align=0.925_filtered,wv_3d_square_aligns,0.9325000047683716,0.9950000047683716,0.9,0.9695833333333334,0.84,0.94375,0.9710270166397096,0.9950000047683716,0.995,0.9325000047683716,0.925
MTL0.5,1,"[256, 1, 256, 256]",True,512,0.5,align=0.925_filtered,wv_3d_square_aligns,0.9350000023841858,0.9950000047683716,0.9095833333333332,0.9866666666666668,0.8520833333333333,0.9458333333333332,0.9764324426651,0.9950000047683716,0.9975,0.9350000023841858,0.925
MTL0.2,1,"[256, 1, 256, 256]",True,512,0.2,align=0.925_filtered,wv_3d_square_aligns,0.9175000190734864,0.9950000047683716,0.8995833333333333,0.9895833333333334,0.8416666666666667,0.945,0.9785946011543274,0.9950000047683716,0.995,0.9175000190734864,0.925
MTL0.8,0,"[256, 1, 256, 256]",True,512,0.8,align=0.925_filtered,wv_3d_square_aligns,0.912500023841858,0.9950000047683716,0.9245833333333332,0.9816666666666668,0.8658333333333333,0.9395833333333332,0.981837809085846,0.9950000047683716,0.995,0.912500023841858,0.925
MTL0.5,0,"[256, 1, 256, 256]",True,512,0.5,align=0.925_filtered,wv_3d_square_aligns,0.9399999976158142,0.9950000047683716,0.9066666666666666,0.98625,0.8370833333333333,0.9545833333333332,0.980972945690155,0.9950000047683716,0.995,0.9399999976158142,0.925
MTL0.2,0,"[256, 1, 256, 256]",True,512,0.2,align=0.925_filtered,wv_3d_square_aligns,0.9725000262260436,0.9950000047683716,0.9241666666666668,0.97875,0.8816666666666667,0.9208333333333334,0.9764324426651,0.9950000047683716,0.995,0.9725000262260436,0.925
TN,1,"[1, 0, 1, 1]",True,512,0.0,align=0.8_filtered,wv_3d_square_aligns,0.9175000190734864,0.5375000238418579,0.7883333333333334,0.9975,0.7245833333333334,0.9745833333333334,0.9816017746925354,0.5375000238418579,0.995,0.4900000095367432,0.8
MTL0.8,1,"[1, 0, 1, 1]",True,512,0.8,align=0.8_filtered,wv_3d_square_aligns,0.8849999904632568,0.9950000047683716,0.9333333333333332,0.9820833333333332,0.88625,0.9370833333333334,0.967532515525818,0.9950000047683716,0.995,0.8849999904632568,0.8
MTL0.5,1,"[0, 0, 1, 1]",True,512,0.5,align=0.5_filtered,wv_3d_square_aligns,0.7799999713897705,0.9950000047683716,0.9433333333333334,0.9166666666666666,0.9175,0.895,0.9721719622612,0.9950000047683716,0.995,0.7799999713897705,0.5
MTL0.8,1,"[0, 1, 1, 1]",True,512,0.8,align=0.83_filtered,wv_3d_square_aligns,0.9225000143051147,0.9975000023841858,0.92625,0.9275,0.8929166666666667,0.9595833333333332,0.970386266708374,0.9975000023841858,0.9975,0.9225000143051147,0.83
MTL0.5,1,"[0, 1, 1, 1]",True,512,0.5,align=0.83_filtered,wv_3d_square_aligns,0.9524999856948853,0.9975000023841858,0.92375,0.9158333333333334,0.8895833333333334,0.9595833333333332,0.9663090109825134,0.9975000023841858,1.0,0.949999988079071,0.83
MTL0.2,1,"[0, 1, 1, 1]",True,512,0.2,align=0.83_filtered,wv_3d_square_aligns,0.9375,0.9975000023841858,0.9333333333333332,0.9345833333333332,0.9020833333333332,0.97125,0.9757511019706726,0.9975000023841858,0.9975,0.9375,0.83
MTL0.8,1,"[0, 0, 1, 1]",True,512,0.8,align=0.5_filtered,wv_3d_square_aligns,0.7325000166893005,0.9950000047683716,0.9333333333333336,0.915,0.91,0.8866666666666667,0.9721719622612,0.9950000047683716,0.995,0.7325000166893005,0.5
