wandb_project,wandb_group,wandb_name,seed,weights,embed_dim,lamda,test_clf_acc,test_triplet_acc,test_1nn_acc,h2h_50,h2h_512,NINO_ds_acc_k=1,rNINO_ds_acc_k=1,NIFO_ds_acc_k=1,NINO_ds_acc_k=3,rNINO_ds_acc_k=3,NIFO_ds_acc_k=3,NINO_ds_acc_k=5,rNINO_ds_acc_k=5,NIFO_ds_acc_k=5
wv_3d_num_triplets,align=0.8_p=0.125,MTL0.2,0,"[1, 0, 1, 1]",50,0.2,0.845,0.9573333,0.995,0.88175,0.8370000000000001,0.7975,0.8,1.0,0.785,0.785,1.0,0.79,0.79,1.0
wv_3d_num_triplets,align=0.8_p=0.125,MTL0.8,0,"[1, 0, 1, 1]",50,0.8,0.8475,0.94,0.995,0.84925,0.8055,0.8275,0.83,1.0,0.865,0.8675,1.0,0.8475,0.85,1.0
wv_3d_num_triplets,align=0.8_p=0.25,MTL0.2,0,"[1, 0, 1, 1]",50,0.2,0.9725,0.9633333,0.995,0.9185,0.8905,0.765,0.765,1.0,0.7875,0.79,1.0,0.775,0.7775,1.0
wv_3d_num_triplets,align=0.8_p=0.25,TN,1,"[1, 0, 1, 1]",50,0.0,0.515,0.96133333,0.865,0.8965,0.8585,0.7125,0.725,1.0,0.73,0.735,1.0,0.7475,0.76,1.0
wv_3d_num_triplets,align=0.8_p=0.25,MTL0.8,1,"[1, 0, 1, 1]",50,0.8,0.975,0.95266664,0.995,0.90275,0.86625,0.785,0.785,1.0,0.79,0.79,1.0,0.795,0.7975,1.0
wv_3d_num_triplets,align=0.8_p=0.25,MTL0.5,1,"[1, 0, 1, 1]",50,0.5,0.975,0.9533333,0.995,0.898,0.86175,0.7675,0.77,1.0,0.7825,0.785,1.0,0.7925,0.795,1.0
wv_3d_num_triplets,align=0.8_p=0.5,MTL0.2,0,"[1, 0, 1, 1]",50,0.2,0.9975,0.9573333,0.995,0.9225,0.8912500000000001,0.7725,0.775,1.0,0.8,0.8,1.0,0.8,0.8,1.0
wv_3d_num_triplets,align=0.8_p=0.125,MTL0.5,1,"[1, 0, 1, 1]",50,0.5,0.8475,0.9413333,0.9975,0.8877500000000002,0.83475,0.825,0.825,1.0,0.83,0.83,1.0,0.815,0.815,1.0
wv_3d_num_triplets,align=0.8_p=0.125,MTL0.8,1,"[1, 0, 1, 1]",50,0.8,0.8475,0.9413333,0.995,0.8712500000000001,0.8067499999999999,0.8525,0.855,1.0,0.8275,0.83,1.0,0.8275,0.83,1.0
wv_3d_num_triplets,align=0.8_p=0.25,MTL0.2,1,"[1, 0, 1, 1]",50,0.2,0.975,0.968,0.9925,0.91225,0.8787500000000001,0.765,0.765,1.0,0.755,0.755,1.0,0.76,0.76,1.0
wv_3d_num_triplets,align=0.8_p=0.125,TN,2,"[1, 0, 1, 1]",50,0.0,0.4975,0.956,0.8825,0.88825,0.8327500000000001,0.78,0.7825,1.0,0.79,0.8075,1.0,0.7925,0.7975,1.0
wv_3d_num_triplets,align=0.8_p=0.25,MTL0.8,2,"[1, 0, 1, 1]",50,0.8,0.975,0.9573333,0.995,0.90425,0.8707499999999999,0.84,0.84,1.0,0.82,0.82,1.0,0.8225,0.8225,1.0
wv_3d_num_triplets,align=0.8_p=0.125,MTL0.2,2,"[1, 0, 1, 1]",50,0.2,0.845,0.9533333,0.995,0.88925,0.8390000000000001,0.8,0.805,1.0,0.7825,0.785,1.0,0.7675,0.77,1.0
wv_3d_num_triplets,align=0.8_p=0.25,MTL0.5,2,"[1, 0, 1, 1]",50,0.5,0.9775,0.96066666,0.995,0.9235,0.8925000000000001,0.8225,0.8225,1.0,0.825,0.825,1.0,0.8125,0.8125,1.0
wv_3d_num_triplets,align=0.8_p=0.125,MTL0.8,2,"[1, 0, 1, 1]",50,0.8,0.8475,0.94,0.995,0.867,0.82025,0.7925,0.79,1.0,0.8,0.8,1.0,0.7825,0.7825,1.0
wv_3d_num_triplets,align=0.8_p=0.5,MTL0.2,1,"[1, 0, 1, 1]",50,0.2,0.995,0.9586667,0.99,0.928,0.8947499999999999,0.79,0.7875,1.0,0.7925,0.795,1.0,0.765,0.7675,1.0
wv_3d_num_triplets,align=0.8_p=0.25,MTL0.2,2,"[1, 0, 1, 1]",50,0.2,0.9775,0.96599996,0.9925,0.92275,0.89075,0.7975,0.8,1.0,0.7975,0.7975,1.0,0.8,0.8,1.0
wv_3d_num_triplets,align=0.8_p=0.5,MTL0.5,0,"[1, 0, 1, 1]",50,0.5,0.995,0.9593333,0.995,0.9195,0.8935000000000001,0.765,0.7675,1.0,0.8025,0.8,1.0,0.785,0.7875,1.0
wv_3d_num_triplets,align=0.8_p=0.5,TN,0,"[1, 0, 1, 1]",50,0.0,0.58,0.9633333,0.8225,0.92775,0.8995000000000001,0.7475,0.775,1.0,0.765,0.8025,1.0,0.77,0.7925,1.0
wv_3d_num_triplets,align=0.8_p=0.5,MTL0.8,0,"[1, 0, 1, 1]",50,0.8,0.9975,0.956,0.9975,0.9195,0.8967499999999999,0.8075,0.8075,1.0,0.81,0.81,1.0,0.8,0.8,1.0
wv_3d_num_triplets,align=0.8_p=0.5,MTL0.2,2,"[1, 0, 1, 1]",50,0.2,0.995,0.97433335,0.9875,0.94075,0.91925,0.7825,0.7875,1.0,0.7825,0.7875,1.0,0.7875,0.79,1.0
wv_3d_num_triplets,align=0.8_p=0.5,MTL0.5,1,"[1, 0, 1, 1]",50,0.5,0.9975,0.96,0.995,0.9315,0.898,0.79,0.79,1.0,0.795,0.7975,1.0,0.785,0.7875,1.0
wv_3d_num_triplets,align=0.8_p=0.5,TN,1,"[1, 0, 1, 1]",50,0.0,0.535,0.9503333,0.8125,0.91975,0.88975,0.775,0.795,1.0,0.785,0.8025,1.0,0.78,0.81,1.0
wv_3d_num_triplets,align=0.8_p=0.5,MTL0.8,1,"[1, 0, 1, 1]",50,0.8,0.995,0.9623333,0.9975,0.9105,0.8685,0.825,0.825,1.0,0.815,0.8175,1.0,0.8025,0.805,1.0
wv_3d_num_triplets,align=0.8_p=2,TN,0,"[1, 0, 1, 1]",50,0.0,0.5825,0.9679974,0.8075,0.9515,0.92825,0.7675,0.7975,1.0,0.775,0.8175,1.0,0.7825,0.8175,1.0
wv_3d_num_triplets,align=0.8_p=2,MTL0.2,0,"[1, 0, 1, 1]",50,0.2,0.9975,0.9775815,0.98,0.95125,0.93425,0.7475,0.7575,1.0,0.78,0.7875,1.0,0.785,0.7925,1.0
wv_3d_num_triplets,align=0.8_p=2,MTL0.8,0,"[1, 0, 1, 1]",50,0.8,0.995,0.97358114,0.98,0.953,0.93675,0.77,0.77,1.0,0.7625,0.7675,1.0,0.7725,0.7775,1.0
wv_3d_num_triplets,align=0.8_p=0.5,TN,2,"[1, 0, 1, 1]",50,0.0,0.5925,0.9686667,0.81,0.94175,0.926,0.745,0.775,1.0,0.775,0.7875,1.0,0.8,0.8175,1.0
wv_3d_num_triplets,align=0.8_p=0.5,MTL0.5,2,"[1, 0, 1, 1]",50,0.5,0.9975,0.96666664,0.9925,0.9247499999999998,0.8944999999999999,0.7625,0.765,1.0,0.765,0.7675,1.0,0.7725,0.7725,1.0
wv_3d_num_triplets,align=0.8_p=0.5,MTL0.8,2,"[1, 0, 1, 1]",50,0.8,0.995,0.96999997,0.995,0.92625,0.89725,0.79,0.79,1.0,0.8075,0.81,1.0,0.765,0.7675,1.0
wv_3d_num_triplets,align=0.8_p=2,TN,1,"[1, 0, 1, 1]",50,0.0,0.46,0.97149765,0.82,0.95825,0.94225,0.7675,0.8,1.0,0.7775,0.805,1.0,0.7825,0.8125,1.0
wv_3d_num_triplets,align=0.8_p=2,MTL0.2,1,"[1, 0, 1, 1]",50,0.2,0.995,0.9744979,0.99,0.959,0.9335,0.795,0.8025,1.0,0.8,0.805,1.0,0.79,0.795,1.0
wv_3d_num_triplets,align=0.8_p=2,MTL0.8,1,"[1, 0, 1, 1]",50,0.8,0.995,0.9631636,0.995,0.94025,0.9095,0.8525,0.8525,1.0,0.8275,0.8275,1.0,0.81,0.8125,1.0
wv_3d_num_triplets,align=0.8_p=2,TN,2,"[1, 0, 1, 1]",50,0.0,0.54,0.97908163,0.805,0.95625,0.9415,0.7825,0.83,1.0,0.7825,0.84,1.0,0.7875,0.845,1.0
wv_3d_num_triplets,align=0.8_p=2,MTL0.2,2,"[1, 0, 1, 1]",50,0.2,0.9975,0.9740812,0.985,0.9535,0.93675,0.7925,0.7975,1.0,0.805,0.81,1.0,0.805,0.81,1.0
wv_3d_num_triplets,align=0.8_p=2,MTL0.5,2,"[1, 0, 1, 1]",50,0.5,0.995,0.97774816,0.99,0.9535,0.9365,0.7875,0.7875,1.0,0.785,0.785,1.0,0.7925,0.7925,1.0
wv_3d_num_triplets,align=0.8_p=2,MTL0.8,2,"[1, 0, 1, 1]",50,0.8,0.995,0.9708309,0.99,0.948,0.92675,0.7975,0.805,1.0,0.8075,0.8125,1.0,0.7975,0.8025,1.0
wv_3d_noisy,align=0.8_p=0.05,MTL0.2,0,"[1, 0, 1, 1]",50,0.2,0.995,0.9098333,0.995,0.92475,0.88825,0.795,0.795,1.0,0.79,0.7925,1.0,0.7625,0.7625,1.0
wv_3d_noisy,align=0.8_p=0.05,MTL0.5,0,"[1, 0, 1, 1]",50,0.5,0.995,0.90816665,0.995,0.91525,0.87525,0.81,0.81,1.0,0.8125,0.81,1.0,0.775,0.775,1.0
