wandb_project,wandb_group,wandb_name,seed,weights,embed_dim,lamda,test_clf_acc,test_triplet_acc,test_1nn_acc,h2h_50,h2h_512,NINO_ds_acc_k=1,rNINO_ds_acc_k=1,NIFO_ds_acc_k=1,NINO_ds_acc_k=3,rNINO_ds_acc_k=3,NIFO_ds_acc_k=3,NINO_ds_acc_k=5,rNINO_ds_acc_k=5,NIFO_ds_acc_k=5
wv_3d_noisy,align=0.925_p=0.8,MTL0.5,1,"[256, 1, 256, 256]",512,0.5,0.9975,0.6701381,0.9975,0.4175,0.4175,0.825,0.825,0.6675,0.8875,0.8875,0.8475,0.945,0.945,0.88
wv_3d_noisy,align=0.925_p=0.8,MTL0.2,2,"[256, 1, 256, 256]",512,0.2,0.9975,0.662667,0.995,0.35075,0.35075,0.66,0.6575,0.59,0.7925,0.7925,0.8,0.8175,0.815,0.83
wv_3d_noisy,align=0.925_p=0.8,MTL0.5,2,"[256, 1, 256, 256]",512,0.5,0.9975,0.6669685,0.9975,0.3705,0.3705,0.65,0.65,0.6825,0.855,0.855,0.8725,0.885,0.885,0.8575
wv_3d_noisy,align=0.925_p=0.8,MTL0.8,0,"[256, 1, 256, 256]",512,0.8,0.9925,0.6739869,0.995,0.38575,0.38575,0.7425,0.74,0.62,0.8175,0.8125,0.8175,0.8475,0.845,0.8525
wv_3d_noisy,align=0.925_p=0.8,TN,0,"[256, 1, 256, 256]",512,0.0,0.46,0.67443967,0.995,0.352,0.352,0.7325,0.7325,0.6025,0.8775,0.8775,0.82,0.945,0.945,0.8525
wv_3d_noisy,align=0.925_p=0.8,MTL0.8,1,"[256, 1, 256, 256]",512,0.8,1.0,0.6683269,1.0,0.39325,0.39325,0.7975,0.7975,0.67,0.9,0.9,0.8075,0.9475,0.9475,0.87
wv_3d_noisy,align=0.925_p=0.8,TN,1,"[256, 1, 256, 256]",512,0.0,0.46,0.6619878,1.0,0.37525,0.37525,0.8,0.8,0.72,0.915,0.915,0.8375,0.955,0.955,0.84
wv_3d_noisy,align=0.925_p=0.8,MTL0.8,2,"[256, 1, 256, 256]",512,0.8,0.9975,0.67693007,0.9975,0.339,0.339,0.805,0.805,0.66,0.8775,0.8775,0.7925,0.94,0.94,0.86
wv_3d_noisy,align=0.925_p=0.8,TN,2,"[256, 1, 256, 256]",512,0.0,0.54,0.67059094,0.995,0.37225,0.37225,0.705,0.705,0.6075,0.88,0.88,0.8275,0.945,0.945,0.8775
wv_3d_noisy,align=0.8_p=0.1,MTL0.2,0,"[1, 0, 1, 1]",512,0.2,0.995,0.88291836,0.995,0.7997500000000001,0.7997500000000001,0.9375,0.9375,1.0,0.945,0.9475,1.0,0.9325,0.935,1.0
wv_3d_noisy,align=0.8_p=0.1,MTL0.5,0,"[1, 0, 1, 1]",512,0.5,0.995,0.8794234,0.995,0.8087500000000001,0.8087500000000001,0.9,0.905,1.0,0.93,0.93,1.0,0.94,0.94,1.0
wv_3d_noisy,align=0.8_p=0.1,MTL0.2,1,"[1, 0, 1, 1]",512,0.2,0.9975,0.89034516,0.9975,0.8095000000000001,0.8095000000000001,0.9325,0.935,1.0,0.9225,0.9225,1.0,0.91,0.91,1.0
wv_3d_noisy,align=0.8_p=0.1,MTL0.5,1,"[1, 0, 1, 1]",512,0.5,0.9975,0.8951507,0.9975,0.8172499999999999,0.8172499999999999,0.895,0.895,1.0,0.8975,0.8975,1.0,0.8975,0.8975,1.0
wv_3d_noisy,align=0.8_p=0.1,MTL0.2,2,"[1, 0, 1, 1]",512,0.2,0.995,0.8883792,0.995,0.805,0.805,0.915,0.9175,1.0,0.8975,0.8975,1.0,0.8725,0.8725,1.0
wv_3d_noisy,align=0.8_p=0.1,MTL0.5,2,"[1, 0, 1, 1]",512,0.5,0.9975,0.88291836,0.9975,0.8295,0.8295,0.94,0.94,1.0,0.905,0.905,1.0,0.89,0.89,1.0
wv_3d_noisy,align=0.8_p=0.1,MTL0.8,0,"[1, 0, 1, 1]",512,0.8,0.995,0.872215,0.995,0.7997500000000001,0.7997500000000001,0.945,0.9475,1.0,0.945,0.9475,1.0,0.935,0.935,1.0
wv_3d_noisy,align=0.8_p=0.1,TN,0,"[1, 0, 1, 1]",512,0.0,0.46,0.8881608,0.995,0.8089999999999999,0.8089999999999999,0.95,0.955,1.0,0.9225,0.9225,1.0,0.91,0.91,1.0
wv_3d_noisy,align=0.8_p=0.1,MTL0.8,1,"[1, 0, 1, 1]",512,0.8,0.9975,0.88859767,0.9975,0.8095000000000001,0.8095000000000001,0.94,0.9425,1.0,0.9225,0.925,1.0,0.93,0.9325,1.0
wv_3d_noisy,align=0.8_p=0.1,TN,1,"[1, 0, 1, 1]",512,0.0,0.46,0.8883792,0.9975,0.817,0.817,0.94,0.9425,1.0,0.9075,0.91,1.0,0.9,0.9,1.0
wv_3d_noisy,align=0.8_p=0.1,MTL0.8,2,"[1, 0, 1, 1]",512,0.8,0.995,0.8851027,0.995,0.82,0.82,0.9425,0.9425,1.0,0.915,0.9175,1.0,0.9075,0.9075,1.0
wv_3d_noisy,align=0.8_p=0.1,TN,2,"[1, 0, 1, 1]",512,0.0,0.28,0.89384013,0.9975,0.8164999999999999,0.8164999999999999,0.9425,0.945,1.0,0.8975,0.8975,1.0,0.86,0.86,1.0
wv_3d_noisy,align=0.8_p=0.2,MTL0.5,0,"[1, 0, 1, 1]",512,0.5,0.995,0.82625735,0.995,0.7357499999999999,0.7357499999999999,0.8925,0.895,1.0,0.86,0.86,1.0,0.8325,0.8325,1.0
wv_3d_noisy,align=0.8_p=0.2,MTL0.8,0,"[1, 0, 1, 1]",512,0.8,0.995,0.82233834,0.995,0.7405,0.7405,0.915,0.9125,1.0,0.8975,0.8925,1.0,0.8825,0.8775,1.0
wv_3d_noisy,align=0.8_p=0.2,MTL0.2,0,"[1, 0, 1, 1]",512,0.2,0.995,0.8232092,0.995,0.7522500000000001,0.7522500000000001,0.9575,0.9625,1.0,0.945,0.945,1.0,0.9125,0.9125,1.0
wv_3d_noisy,align=0.8_p=0.2,MTL0.5,1,"[1, 0, 1, 1]",512,0.5,0.995,0.8160244,0.995,0.7414999999999999,0.7414999999999999,0.98,0.9825,1.0,0.9675,0.97,1.0,0.96,0.9625,1.0
wv_3d_noisy,align=0.8_p=0.2,MTL0.8,1,"[1, 0, 1, 1]",512,0.8,0.9975,0.8173307,0.9975,0.7769999999999999,0.7769999999999999,0.8925,0.8925,1.0,0.9125,0.9125,1.0,0.935,0.935,1.0
wv_3d_noisy,align=0.8_p=0.2,MTL0.2,1,"[1, 0, 1, 1]",512,0.2,0.995,0.8216852,0.995,0.7665,0.7665,0.9775,0.9825,1.0,0.9775,0.9825,1.0,0.9675,0.9725,1.0
wv_3d_noisy,align=0.8_p=0.2,MTL0.5,2,"[1, 0, 1, 1]",512,0.5,0.9975,0.8105813,0.9975,0.7222500000000001,0.7222500000000001,0.955,0.9575,1.0,0.9525,0.9525,1.0,0.94,0.94,1.0
wv_3d_noisy,align=0.8_p=0.2,MTL0.8,2,"[1, 0, 1, 1]",512,0.8,0.995,0.8044851,0.995,0.74725,0.74725,0.94,0.9425,1.0,0.95,0.9525,1.0,0.925,0.93,1.0
wv_3d_noisy,align=0.8_p=0.2,TN,0,"[1, 0, 1, 1]",512,0.0,0.46,0.81319404,0.995,0.7627499999999999,0.7627499999999999,0.92,0.925,1.0,0.9275,0.93,1.0,0.9075,0.91,1.0
wv_3d_noisy,align=0.8_p=0.2,MTL0.2,2,"[1, 0, 1, 1]",512,0.2,0.995,0.8051383,0.995,0.725,0.725,0.9825,0.9825,1.0,0.965,0.965,1.0,0.96,0.96,1.0
wv_3d_noisy,align=0.8_p=0.4,MTL0.2,0,"[1, 0, 1, 1]",512,0.2,0.9925,0.69464123,0.995,0.59975,0.59975,0.915,0.915,1.0,0.9375,0.9375,0.9975,0.92,0.9225,0.9975
wv_3d_noisy,align=0.8_p=0.2,TN,1,"[1, 0, 1, 1]",512,0.0,0.46,0.7992598,0.995,0.7215,0.7215,0.97,0.9725,1.0,0.9625,0.965,1.0,0.9475,0.95,1.0
wv_3d_noisy,align=0.8_p=0.4,MTL0.2,1,"[1, 0, 1, 1]",512,0.2,0.9975,0.6984057,1.0,0.6275000000000001,0.6275000000000001,0.9775,0.9775,1.0,0.95,0.95,0.9975,0.95,0.95,0.9975
