name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
TN,2,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.25_filtered,wv_squarelin_num,0.7799999713897705,0.5199999809265137,0.8220833333333332,0.9845833333333336,0.7870833333333334,0.9891666666666666,0.9585166573524476,0.95,0.6075000166893005,0.84,0.25,0
MTL0.2,2,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.25_filtered,wv_squarelin_num,0.824999988079071,0.9850000143051147,0.9166666666666666,0.96375,0.9020833333333332,0.975,0.9522312879562378,0.9825,0.824999988079071,0.84,0.25,0
MTL0.2,0,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.5_filtered,wv_squarelin_num,0.8550000190734863,0.9800000190734864,0.9379166666666668,0.9720833333333334,0.9175,0.9741666666666666,0.971132755279541,0.975,0.8550000190734863,0.84,0.5,0
MTL0.5,1,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.25_filtered,wv_squarelin_num,0.875,0.9725000262260436,0.89,0.9629166666666666,0.8775,0.9645833333333332,0.9648020267486572,0.985,0.8725000023841858,0.84,0.25,0
MTL0.8,1,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.25_filtered,wv_squarelin_num,0.9100000262260436,0.975000023841858,0.8945833333333333,0.9475,0.87,0.9491666666666668,0.9541168808937072,0.9825,0.9075000286102296,0.84,0.25,0
TN,1,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.25_filtered,wv_squarelin_num,0.8199999928474426,0.800000011920929,0.91375,0.9866666666666668,0.8979166666666667,0.9891666666666666,0.9654305577278136,0.955,0.762499988079071,0.84,0.25,0
MTL0.2,1,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.25_filtered,wv_squarelin_num,0.8450000286102295,0.9850000143051147,0.9270833333333334,0.975,0.9125,0.9791666666666666,0.9635449647903442,0.9725,0.8475000262260437,0.84,0.25,0
MTL0.8,2,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.125_filtered,wv_squarelin_num,0.862500011920929,0.9825000166893004,0.8629166666666667,0.91625,0.8445833333333334,0.9345833333333332,0.9408740401268004,0.9825,0.862500011920929,0.84,0.125,0
MTL0.5,2,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.125_filtered,wv_squarelin_num,0.8274999856948853,0.9825000166893004,0.8716666666666667,0.9395833333333332,0.8433333333333333,0.9541666666666666,0.9421593546867372,0.9875,0.8324999809265137,0.84,0.125,0
MTL0.2,2,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.125_filtered,wv_squarelin_num,0.8199999928474426,0.962499976158142,0.8933333333333334,0.9583333333333334,0.86375,0.96875,0.9421593546867372,0.9825,0.8199999928474426,0.84,0.125,0
TN,2,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.125_filtered,wv_squarelin_num,0.8025000095367432,0.5224999785423279,0.7841666666666667,0.97125,0.7291666666666666,0.9795833333333333,0.9473007917404176,0.9625,0.5824999809265137,0.84,0.125,0
MTL0.2,2,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.8224999904632568,0.9700000286102296,0.8300000000000001,0.9270833333333334,0.7995833333333332,0.9441666666666668,0.8478260636329651,0.97,0.8299999833106995,0.84,0.0078125,0
MTL0.5,2,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.8199999928474426,0.9674999713897704,0.7845833333333333,0.9133333333333334,0.735,0.9341666666666666,0.804347813129425,0.985,0.8100000023841858,0.84,0.0078125,0
TN,2,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8125,0.5099999904632568,0.765,0.9629166666666666,0.7058333333333334,0.9729166666666668,0.9314720630645752,0.95,0.6524999737739563,0.84,0.0625,0
MTL0.8,2,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8424999713897705,0.9700000286102296,0.8441666666666666,0.9420833333333332,0.8229166666666666,0.9495833333333332,0.9314720630645752,0.9825,0.8374999761581421,0.84,0.0625,0
MTL0.8,1,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.125_filtered,wv_squarelin_num,0.7950000166893005,0.9674999713897704,0.8416666666666667,0.9575,0.8120833333333333,0.9566666666666668,0.9357326626777648,0.9725,0.7900000214576721,0.84,0.125,0
MTL0.5,0,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.25_filtered,wv_squarelin_num,0.8600000143051147,0.9825000166893004,0.9091666666666668,0.955,0.8937499999999999,0.9554166666666668,0.9509742259979248,0.98,0.862500011920929,0.84,0.25,0
MTL0.5,1,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.125_filtered,wv_squarelin_num,0.7875000238418579,0.9524999856948853,0.8654166666666666,0.9708333333333332,0.8433333333333333,0.9691666666666666,0.9511567950248718,0.9775,0.7850000262260437,0.84,0.125,0
MTL0.2,1,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.125_filtered,wv_squarelin_num,0.8025000095367432,0.975000023841858,0.8895833333333334,0.9725,0.8737499999999999,0.9716666666666668,0.9447301030158995,0.9575,0.8050000071525574,0.84,0.125,0
TN,1,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.125_filtered,wv_squarelin_num,0.7774999737739563,0.5575000047683716,0.8029166666666666,0.9704166666666666,0.7654166666666665,0.98125,0.955012857913971,0.955,0.6274999976158142,0.84,0.125,0
TN,0,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.25_filtered,wv_squarelin_num,0.7724999785423279,0.4424999952316284,0.77375,0.985,0.7420833333333334,0.985,0.959145188331604,0.9525,0.5325000286102295,0.84,0.25,0
MTL0.8,0,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.25_filtered,wv_squarelin_num,0.8924999833106995,0.977500021457672,0.8833333333333333,0.93375,0.8466666666666667,0.9279166666666666,0.9503456950187684,0.98,0.8924999833106995,0.84,0.25,0
MTL0.2,0,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.25_filtered,wv_squarelin_num,0.8025000095367432,0.9900000095367432,0.9108333333333332,0.9708333333333332,0.8945833333333333,0.98,0.9610307812690736,0.985,0.8025000095367432,0.84,0.25,0
MTL0.2,1,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.8299999833106995,0.959999978542328,0.8054166666666668,0.90375,0.7491666666666666,0.9275,0.8478260636329651,0.98,0.8399999737739563,0.84,0.0078125,0
MTL0.5,1,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.862500011920929,0.9700000286102296,0.8070833333333334,0.8858333333333334,0.7629166666666668,0.8958333333333334,0.8478260636329651,0.9825,0.8575000166893005,0.84,0.0078125,0
MTL0.8,2,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.8299999833106995,0.9649999737739564,0.805,0.9141666666666666,0.7666666666666666,0.9183333333333332,0.8260869383811951,0.9675,0.8199999928474426,0.84,0.0078125,0
MTL0.2,2,"[1, 0, 1, 1]",True,512,0.2,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.8224999904632568,0.9524999856948853,0.8458333333333333,0.9433333333333334,0.80375,0.9458333333333332,0.8989899158477783,0.97,0.8174999952316284,0.84,0.015625,0
TN,2,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.0078125_filtered,wv_squarelin_num,0.875,0.375,0.6124999999999999,0.9470833333333334,0.5412499999999999,0.9475,0.804347813129425,0.94,0.6825000047683716,0.84,0.0078125,0
TN,1,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.8224999904632568,0.5625,0.7754166666666666,0.9704166666666666,0.7395833333333334,0.9654166666666668,0.9390863180160522,0.955,0.6274999976158142,0.84,0.0625,0
MTL0.8,1,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.0625_filtered,wv_squarelin_num,0.7875000238418579,0.9700000286102296,0.8470833333333334,0.93375,0.7999999999999999,0.9579166666666667,0.9263959527015686,0.975,0.7925000190734863,0.84,0.0625,0
MTL0.5,2,"[1, 0, 1, 1]",True,512,0.5,align=0.84_p=0.015625_filtered,wv_squarelin_num,0.7574999928474426,0.9674999713897704,0.8370833333333333,0.9345833333333332,0.7999999999999999,0.9479166666666666,0.939393937587738,0.965,0.7674999833106995,0.84,0.015625,0
MTL0.8,2,"[1, 0, 1, 1]",True,512,0.8,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.824999988079071,0.9300000071525574,0.8316666666666667,0.9508333333333332,0.7925,0.95125,0.9315789341926576,0.9775,0.8075000047683716,0.84,0.03125,0
TN,2,"[1, 0, 1, 1]",True,512,0.0,align=0.84_p=0.03125_filtered,wv_squarelin_num,0.8174999952316284,0.5525000095367432,0.7404166666666666,0.9695833333333336,0.7000000000000001,0.9779166666666668,0.9368420839309692,0.94,0.6474999785423279,0.84,0.03125,0
