name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
TN,2,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.03125,wv_3d_linear0_num,0.7674999833106995,0.1675000041723251,0.5833333333333334,0.9475,0.5725,0.9608333333333332,0.9411764740943908,0.995,0.4050000011920929,0.9,0.03125,0
MTL0.2,2,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.125,wv_3d_linear0_num,0.8824999928474426,0.9950000047683716,0.8379166666666666,0.9275,0.82875,0.9479166666666666,0.9520000219345092,0.9975,0.8799999952316284,0.9,0.125,0
MTL0.8,2,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.0625,wv_3d_linear0_num,0.8174999952316284,1.0,0.8029166666666666,0.91,0.7958333333333334,0.9333333333333332,0.9173333048820496,1.0,0.8174999952316284,0.9,0.0625,0
TN,2,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.0625,wv_3d_linear0_num,0.7149999737739563,0.4124999940395355,0.6575000000000001,0.94375,0.6174999999999999,0.9658333333333332,0.9546666741371156,0.9975,0.4275000095367432,0.9,0.0625,0
MTL0.5,1,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.125,wv_3d_linear0_num,0.7699999809265137,1.0,0.8237500000000001,0.9475,0.8241666666666667,0.96875,0.9559999704360962,1.0,0.7699999809265137,0.9,0.125,0
MTL0.8,1,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.125,wv_3d_linear0_num,0.762499988079071,1.0,0.81875,0.945,0.8154166666666667,0.96375,0.9586666822433472,1.0,0.762499988079071,0.9,0.125,0
MTL0.5,2,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.0625,wv_3d_linear0_num,0.7850000262260437,0.9950000047683716,0.7979166666666666,0.94375,0.7920833333333333,0.9583333333333334,0.959999978542328,0.9975,0.7850000262260437,0.9,0.0625,0
MTL0.5,2,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.03125,wv_3d_linear0_num,0.7950000166893005,1.0,0.7458333333333332,0.9337500000000002,0.7495833333333333,0.9470833333333334,0.9251337051391602,1.0,0.7950000166893005,0.9,0.03125,0
MTL0.8,2,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.03125,wv_3d_linear0_num,0.8324999809265137,0.9975000023841858,0.7354166666666667,0.8958333333333334,0.7312500000000001,0.9179166666666668,0.9090909361839294,1.0,0.8324999809265137,0.9,0.03125,0
MTL0.2,2,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.03125,wv_3d_linear0_num,0.7975000143051147,0.9950000047683716,0.7820833333333334,0.9070833333333334,0.7629166666666666,0.92,0.9251337051391602,1.0,0.800000011920929,0.9,0.03125,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.125,wv_3d_linear0_num,0.7325000166893005,1.0,0.8254166666666666,0.9516666666666668,0.8195833333333334,0.9604166666666668,0.9559999704360962,1.0,0.7325000166893005,0.9,0.125,0
TN,1,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.0625,wv_3d_linear0_num,0.7325000166893005,0.637499988079071,0.7704166666666667,0.94625,0.7400000000000001,0.96625,0.944000005722046,0.9975,0.6200000047683716,0.9,0.0625,0
MTL0.8,1,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.0625,wv_3d_linear0_num,0.7524999976158142,0.9950000047683716,0.7979166666666666,0.94,0.7854166666666668,0.9566666666666668,0.946666657924652,1.0,0.7524999976158142,0.9,0.0625,0
TN,1,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.03125,wv_3d_linear0_num,0.7875000238418579,0.29750001430511475,0.5275,0.9420833333333332,0.5091666666666667,0.96375,0.9251337051391602,0.98,0.612500011920929,0.9,0.03125,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.0625,wv_3d_linear0_num,0.7350000143051147,1.0,0.7891666666666667,0.9270833333333334,0.7825000000000001,0.9475,0.9386666417121888,1.0,0.7350000143051147,0.9,0.0625,0
MTL0.8,0,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.125,wv_3d_linear0_num,0.7450000047683716,1.0,0.8183333333333334,0.9341666666666666,0.8158333333333334,0.95125,0.9359999895095824,1.0,0.7450000047683716,0.9,0.125,0
MTL0.5,0,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.125,wv_3d_linear0_num,0.7674999833106995,0.9975000023841858,0.83,0.9370833333333332,0.8204166666666666,0.9566666666666668,0.9480000138282776,1.0,0.7674999833106995,0.9,0.125,0
MTL0.5,1,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.0625,wv_3d_linear0_num,0.7724999785423279,1.0,0.8008333333333333,0.9275,0.7791666666666667,0.9470833333333334,0.9413333535194396,1.0,0.7724999785423279,0.9,0.0625,0
MTL0.8,1,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.03125,wv_3d_linear0_num,0.8125,1.0,0.7183333333333334,0.8695833333333334,0.6995833333333333,0.8941666666666667,0.8983957171440125,1.0,0.8125,0.9,0.03125,0
MTL0.5,1,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.03125,wv_3d_linear0_num,0.8100000023841858,1.0,0.7687499999999999,0.8958333333333334,0.7687499999999999,0.9066666666666668,0.9090909361839294,0.9975,0.8125,0.9,0.03125,0
MTL0.2,0,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.125,wv_3d_linear0_num,0.8075000047683716,1.0,0.8424999999999999,0.9395833333333332,0.84125,0.9608333333333332,0.9399999976158142,1.0,0.8075000047683716,0.9,0.125,0
TN,0,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.0625,wv_3d_linear0_num,0.7950000166893005,0.5149999856948853,0.71625,0.9608333333333332,0.7012499999999999,0.975,0.9493333101272584,0.99,0.6175000071525574,0.9,0.0625,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.03125,wv_3d_linear0_num,0.8050000071525574,0.9975000023841858,0.7775,0.9333333333333332,0.7529166666666667,0.9370833333333334,0.9518716335296632,1.0,0.8050000071525574,0.9,0.03125,0
MTL0.8,0,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.0625,wv_3d_linear0_num,0.7950000166893005,0.9950000047683716,0.78625,0.9283333333333332,0.77,0.94875,0.9333333373069764,1.0,0.7950000166893005,0.9,0.0625,0
MTL0.5,0,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.0625,wv_3d_linear0_num,0.7749999761581421,0.9975000023841858,0.8166666666666668,0.9475,0.80375,0.95875,0.9546666741371156,0.9975,0.7774999737739563,0.9,0.0625,0
MTL0.2,0,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.0625,wv_3d_linear0_num,0.675000011920929,0.987500011920929,0.79875,0.9570833333333332,0.7749999999999999,0.9666666666666668,0.944000005722046,1.0,0.675000011920929,0.9,0.0625,0
TN,0,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.03125,wv_3d_linear0_num,0.7450000047683716,0.512499988079071,0.67625,0.93625,0.6545833333333334,0.9629166666666666,0.9358288645744324,0.995,0.5874999761581421,0.9,0.03125,0
MTL0.8,0,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.03125,wv_3d_linear0_num,0.8199999928474426,1.0,0.7783333333333333,0.8879166666666668,0.7687499999999999,0.8945833333333333,0.903743326663971,1.0,0.8199999928474426,0.9,0.03125,0
TN,2,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.015625,wv_3d_linear0_num,0.7250000238418579,0.5149999856948853,0.6004166666666667,0.9220833333333333,0.5683333333333334,0.9458333333333332,0.924731194972992,0.9925,0.5274999737739563,0.9,0.015625,0
MTL0.5,0,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.03125,wv_3d_linear0_num,0.8100000023841858,1.0,0.7758333333333333,0.9004166666666666,0.7583333333333333,0.9208333333333334,0.9144384860992432,1.0,0.8100000023841858,0.9,0.03125,0
MTL0.2,0,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.03125,wv_3d_linear0_num,0.7825000286102295,1.0,0.7533333333333334,0.9245833333333334,0.7466666666666667,0.9454166666666668,0.903743326663971,0.9975,0.7850000262260437,0.9,0.03125,0
TN,1,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.015625,wv_3d_linear0_num,0.7975000143051147,0.6675000190734863,0.6195833333333334,0.9145833333333334,0.6041666666666666,0.93375,0.9032257795333862,0.9975,0.6424999833106995,0.9,0.015625,0
TN,0,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.015625,wv_3d_linear0_num,0.7425000071525574,0.5174999833106995,0.6145833333333334,0.9508333333333332,0.5883333333333333,0.9675,0.9354838728904724,0.99,0.5450000166893005,0.9,0.015625,0
MTL0.8,2,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.015625,wv_3d_linear0_num,0.8050000071525574,1.0,0.7225,0.86875,0.7191666666666667,0.8308333333333332,0.9462365508079528,1.0,0.8050000071525574,0.9,0.015625,0
MTL0.5,2,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.015625,wv_3d_linear0_num,0.8550000190734863,1.0,0.7058333333333332,0.8545833333333334,0.6995833333333333,0.8283333333333333,0.9139785170555116,1.0,0.8550000190734863,0.9,0.015625,0
MTL0.8,1,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.015625,wv_3d_linear0_num,0.8550000190734863,1.0,0.7183333333333334,0.7554166666666667,0.7050000000000001,0.7720833333333333,0.924731194972992,1.0,0.8550000190734863,0.9,0.015625,0
MTL0.2,2,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.015625,wv_3d_linear0_num,0.7850000262260437,0.9975000023841858,0.7266666666666666,0.90375,0.7254166666666667,0.9187499999999998,0.9569892287254332,1.0,0.7875000238418579,0.9,0.015625,0
MTL0.5,1,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.015625,wv_3d_linear0_num,0.8149999976158142,1.0,0.7316666666666668,0.8108333333333334,0.7258333333333334,0.8204166666666667,0.9139785170555116,0.9975,0.8174999952316284,0.9,0.015625,0
MTL0.8,2,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.0078125,wv_3d_linear0_num,0.9300000071525574,0.9975000023841858,0.6908333333333333,0.5633333333333334,0.6616666666666666,0.6083333333333333,0.93478262424469,1.0,0.9300000071525574,0.9,0.0078125,0
MTL0.5,2,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7900000214576721,1.0,0.71125,0.8325,0.6916666666666668,0.8529166666666667,0.8913043737411499,1.0,0.7900000214576721,0.9,0.0078125,0
MTL0.8,0,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.015625,wv_3d_linear0_num,0.8700000047683716,1.0,0.6995833333333333,0.8312500000000002,0.6670833333333333,0.7712499999999999,0.9462365508079528,1.0,0.8700000047683716,0.9,0.015625,0
TN,2,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7950000166893005,0.4149999916553498,0.47458333333333336,0.9025,0.4358333333333333,0.9258333333333332,0.91304349899292,0.9975,0.6050000190734863,0.9,0.0078125,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.015625,wv_3d_linear0_num,0.7975000143051147,0.9975000023841858,0.73,0.8941666666666666,0.7145833333333332,0.9045833333333334,0.9139785170555116,1.0,0.800000011920929,0.9,0.015625,0
MTL0.2,2,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.0078125,wv_3d_linear0_num,0.8349999785423279,0.9950000047683716,0.7095833333333333,0.82875,0.6829166666666667,0.8366666666666666,0.91304349899292,1.0,0.8349999785423279,0.9,0.0078125,0
MTL0.5,0,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.015625,wv_3d_linear0_num,0.7699999809265137,0.9975000023841858,0.7045833333333333,0.8741666666666665,0.68,0.8491666666666666,0.9354838728904724,1.0,0.7699999809265137,0.9,0.015625,0
MTL0.5,1,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7724999785423279,0.9975000023841858,0.70375,0.81875,0.6533333333333333,0.8641666666666667,0.91304349899292,1.0,0.7724999785423279,0.9,0.0078125,0
MTL0.8,1,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.0078125,wv_3d_linear0_num,0.8199999928474426,0.9975000023841858,0.7033333333333333,0.8016666666666667,0.6683333333333334,0.8395833333333332,0.8913043737411499,1.0,0.8199999928474426,0.9,0.0078125,0
TN,1,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.0078125,wv_3d_linear0_num,0.8025000095367432,0.4699999988079071,0.5187499999999999,0.8450000000000001,0.4945833333333333,0.8770833333333332,0.8913043737411499,1.0,0.5575000047683716,0.9,0.0078125,0
MTL0.2,0,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.015625,wv_3d_linear0_num,0.7975000143051147,0.9950000047683716,0.7495833333333333,0.8933333333333334,0.7312499999999998,0.8820833333333332,0.9569892287254332,1.0,0.7975000143051147,0.9,0.015625,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.0078125,wv_3d_linear0_num,0.8424999713897705,0.9975000023841858,0.7291666666666666,0.8695833333333334,0.7216666666666667,0.86875,0.93478262424469,1.0,0.8424999713897705,0.9,0.0078125,0
TN,0,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7649999856948853,0.5224999785423279,0.62125,0.9229166666666668,0.5925,0.9433333333333334,0.91304349899292,0.9975,0.5525000095367432,0.9,0.0078125,0
MTL0.5,0,"[1, 1000000, 1, 1]",False,50,0.5,align=0.9_p=0.0078125,wv_3d_linear0_num,0.8575000166893005,0.9975000023841858,0.6737500000000001,0.7712500000000001,0.6554166666666666,0.7820833333333334,0.8913043737411499,1.0,0.8575000166893005,0.9,0.0078125,0
MTL0.8,0,"[1, 1000000, 1, 1]",False,50,0.8,align=0.9_p=0.0078125,wv_3d_linear0_num,0.8550000190734863,0.9975000023841858,0.6458333333333334,0.50375,0.6241666666666666,0.6575000000000001,0.91304349899292,1.0,0.8550000190734863,0.9,0.0078125,0
MTL0.2,0,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9_p=0.0078125,wv_3d_linear0_num,0.8500000238418579,1.0,0.6845833333333333,0.8295833333333333,0.6666666666666666,0.8308333333333332,0.91304349899292,1.0,0.8500000238418579,0.9,0.0078125,0
