name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.8,1,"[0, 1000, 1, 1]",False,50,0.8,align=0.82,wv_3d_linear0_aligns,0.7649999856948853,1.0,0.6991666666666667,0.9279166666666666,0.6862499999999999,0.9529166666666667,0.9723333120346068,1.0,1.0,0.7649999856948853,0.82
MTL0.5,1,"[1, 1, 1, 1]",False,50,0.5,align=1,wv_3d_linear0_aligns,0.7049999833106995,0.9825000166893004,0.6104166666666667,0.6754166666666667,0.5995833333333334,0.7108333333333333,0.7776666879653931,1.0,1.0,0.7049999833106995,1.0
TN,1,"[1, 1000000, 1, 1]",False,50,0.0,align=0.9,wv_3d_linear0_aligns,0.7350000143051147,0.9175000190734864,0.9108333333333332,0.975,0.9066666666666668,0.9812499999999998,0.9789999723434448,0.9175000190734864,0.94,0.7300000190734863,0.9
TN,1,"[0, 1, 1, 1]",False,50,0.0,align=0.87,wv_3d_linear0_aligns,0.5774999856948853,0.5099999904632568,0.5891666666666667,0.7270833333333334,0.5775,0.75,0.750166654586792,0.48750001192092896,0.985,0.5799999833106995,0.87
MTL0.2,1,"[1, 1000000, 1, 1]",False,50,0.2,align=0.9,wv_3d_linear0_aligns,0.7950000166893005,1.0,0.9166666666666666,0.9679166666666666,0.9250000000000002,0.9816666666666666,0.9743333458900452,1.0,0.995,0.7950000166893005,0.9
MTL0.8,1,"[1, 10000, 1, 1]",False,50,0.8,align=0.95,wv_3d_linear0_aligns,0.8899999856948853,0.9975000023841858,0.86375,0.955,0.85875,0.9675,0.9729999899864196,0.9975000023841858,0.9975,0.8899999856948853,0.95
MTL0.5,1,"[1, 10000, 1, 1]",False,50,0.5,align=0.95,wv_3d_linear0_aligns,0.8125,1.0,0.8708333333333332,0.9658333333333332,0.86875,0.9745833333333334,0.9785000085830688,1.0,1.0,0.8125,0.95
MTL0.2,1,"[1, 10000, 1, 1]",False,50,0.2,align=0.95,wv_3d_linear0_aligns,0.8849999904632568,1.0,0.8737499999999999,0.96375,0.87,0.9804166666666666,0.975499987602234,1.0,0.9975,0.8849999904632568,0.95
TN,1,"[1, 10000, 1, 1]",False,50,0.0,align=0.95,wv_3d_linear0_aligns,0.7850000262260437,0.912500023841858,0.8766666666666666,0.9808333333333332,0.8762500000000001,0.9870833333333332,0.9708333015441896,0.912500023841858,0.965,0.7825000286102295,0.95
MTL0.5,1,"[0, 1, 1, 1]",False,50,0.5,align=0.87,wv_3d_linear0_aligns,0.48500001430511475,0.9825000166893004,0.5908333333333333,0.7808333333333334,0.5745833333333333,0.8133333333333334,0.7459999918937683,1.0,1.0,0.48500001430511475,0.87
