name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align,noise
TN,1,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.2,wv_squarelin_noisy,0.8100000023841858,0.6524999737739563,0.8341666666666668,0.9779166666666668,0.8054166666666666,0.9845833333333336,0.7596250176429749,0.6524999737739563,0.9625,0.7325000166893005,0.84,0.2
TN,1,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.5,wv_squarelin_noisy,0.8525000214576721,0.5299999713897705,0.4791666666666667,0.8995833333333333,0.3833333333333333,0.9008333333333334,0.4877500236034394,0.30000001192092896,0.965,0.625,0.84,0.5
TN,1,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.4,wv_squarelin_noisy,0.8125,0.48500001430511475,0.6279166666666667,0.9,0.5704166666666667,0.9091666666666668,0.5735000371932983,0.48500001430511475,0.9175,0.7724999785423279,0.84,0.4
MTL0.2,0,"[1, 0, 1, 1]",False,512,0.2,align=0.84_p=0.3,wv_squarelin_noisy,0.824999988079071,0.9800000190734864,0.8370833333333333,0.9316666666666666,0.7945833333333333,0.9291666666666668,0.655875027179718,0.9800000190734864,0.9825,0.8224999904632568,0.84,0.3
MTL0.2,0,"[1, 0, 1, 1]",False,512,0.2,align=0.84_p=0.7,wv_squarelin_noisy,0.6575000286102295,0.6625000238418579,0.4895833333333333,0.4329166666666666,0.42083333333333334,0.4254166666666667,0.5035000443458557,0.9649999737739564,0.975,0.6600000262260437,0.84,0.7
MTL0.5,0,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.3,wv_squarelin_noisy,0.8774999976158142,0.975000023841858,0.8191666666666667,0.9029166666666666,0.7970833333333333,0.915,0.6500000357627869,0.975000023841858,0.9775,0.8824999928474426,0.84,0.3
MTL0.5,1,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.5,wv_squarelin_noisy,0.8424999713897705,0.8949999809265137,0.6641666666666666,0.5020833333333333,0.59875,0.5520833333333334,0.4961250126361847,0.9649999737739564,0.975,0.8374999761581421,0.84,0.5
MTL0.8,0,"[1, 0, 1, 1]",False,512,0.8,align=0.84_p=0.2,wv_squarelin_noisy,0.8650000095367432,0.962499976158142,0.84625,0.895,0.8150000000000001,0.9145833333333332,0.7292500138282776,0.962499976158142,0.9775,0.8650000095367432,0.84,0.2
MTL0.2,0,"[1, 0, 1, 1]",False,512,0.2,align=0.84_p=0.2,wv_squarelin_noisy,0.8399999737739563,0.962499976158142,0.8879166666666668,0.9625,0.8645833333333334,0.9633333333333332,0.7460000514984131,0.962499976158142,0.98,0.8399999737739563,0.84,0.2
MTL0.5,0,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.2,wv_squarelin_noisy,0.8450000286102295,0.9524999856948853,0.88375,0.9529166666666664,0.8574999999999999,0.9558333333333332,0.7450000643730164,0.9524999856948853,0.9725,0.8374999761581421,0.84,0.2
MTL0.8,0,"[1, 0, 1, 1]",False,512,0.8,align=0.84_p=0.5,wv_squarelin_noisy,0.7850000262260437,0.8199999928474426,0.5770833333333333,0.5608333333333333,0.5108333333333334,0.5670833333333333,0.4957500100135803,0.9674999713897704,0.98,0.7749999761581421,0.84,0.5
MTL0.5,0,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.6,wv_squarelin_noisy,0.7524999976158142,0.7099999785423279,0.5254166666666666,0.46625,0.45541666666666664,0.5029166666666667,0.49275001883506775,0.9399999976158142,0.98,0.7425000071525574,0.84,0.6
MTL0.2,0,"[1, 0, 1, 1]",False,512,0.2,align=0.84_p=0.6,wv_squarelin_noisy,0.7149999737739563,0.6600000262260437,0.5445833333333333,0.5641666666666666,0.4775,0.5891666666666667,0.4893750250339508,0.8025000095367432,0.9825,0.6899999976158142,0.84,0.6
MTL0.2,0,"[1, 0, 1, 1]",False,512,0.2,align=0.84_p=0.5,wv_squarelin_noisy,0.7950000166893005,0.8700000047683716,0.6737500000000001,0.6358333333333333,0.6141666666666666,0.6433333333333334,0.4960000216960907,0.977500021457672,0.9675,0.7925000190734863,0.84,0.5
MTL0.8,0,"[1, 0, 1, 1]",False,512,0.8,align=0.84_p=0.4,wv_squarelin_noisy,0.8349999785423279,0.977500021457672,0.7833333333333333,0.85875,0.7170833333333334,0.8620833333333332,0.5722500085830688,0.977500021457672,0.9775,0.8374999761581421,0.84,0.4
TN,0,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.1,wv_squarelin_noisy,0.7774999737739563,0.4900000095367432,0.81625,0.9916666666666668,0.7825000000000001,0.98,0.846875011920929,0.4900000095367432,0.95,0.5975000262260437,0.84,0.1
TN,0,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.2,wv_squarelin_noisy,0.8399999737739563,0.4900000095367432,0.7870833333333334,0.9875000000000002,0.7416666666666667,0.97875,0.7485000491142273,0.4900000095367432,0.94,0.6474999785423279,0.84,0.2
TN,0,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.5,wv_squarelin_noisy,0.8374999761581421,0.5299999713897705,0.5620833333333334,0.78375,0.4791666666666667,0.8270833333333333,0.4957500100135803,0.4900000095367432,0.9625,0.737500011920929,0.84,0.5
TN,0,"[1, 0, 1, 1]",False,512,0.0,align=0.84_p=0.4,wv_squarelin_noisy,0.7850000262260437,0.4900000095367432,0.6645833333333333,0.9191666666666668,0.5908333333333334,0.9258333333333332,0.578000009059906,0.4900000095367432,0.9475,0.6924999952316284,0.84,0.4
MTL0.5,0,"[1, 0, 1, 1]",False,512,0.5,align=0.84_p=0.5,wv_squarelin_noisy,0.8174999952316284,0.8849999904632568,0.7041666666666666,0.7066666666666667,0.63,0.6841666666666666,0.48850002884864807,0.9549999833106996,0.9725,0.8125,0.84,0.5
