name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
TN,2,"[32, 256, 1, 1]",True,512,0.0,align=0.99_filtered,wv_squarelin_aligns,0.9674999713897704,0.8374999761581421,0.8883333333333333,0.9683333333333332,0.8408333333333333,0.9804166666666668,0.9815826416015624,0.8374999761581421,0.9875,0.8600000143051147,0.99
TN,2,"[1, 1, 1, 1]",True,512,0.0,align=0.95_filtered,wv_squarelin_aligns,0.9424999952316284,0.6549999713897705,0.8429166666666666,0.9579166666666667,0.7966666666666667,0.98,0.9705974459648132,0.6549999713897705,0.97,0.7275000214576721,0.95
TN,2,"[1, 0, 1, 1]",True,512,0.0,align=0.84_filtered,wv_squarelin_aligns,0.8100000023841858,0.6025000214576721,0.8845833333333334,0.9866666666666668,0.8545833333333334,0.9883333333333332,0.9730449914932252,0.6025000214576721,0.9075,0.6549999713897705,0.84
TN,2,"[0, 1, 1, 1]",True,512,0.0,align=0.56_filtered,wv_squarelin_aligns,0.7475000023841858,0.6075000166893005,0.9354166666666668,0.98375,0.9066666666666666,0.98625,0.9770642518997192,0.6075000166893005,0.9325,0.5149999856948853,0.56
TN,1,"[32, 256, 1, 1]",True,512,0.0,align=0.99_filtered,wv_squarelin_aligns,0.9649999737739564,0.3799999952316284,0.5812499999999999,0.9891666666666667,0.5045833333333333,0.9904166666666666,0.9726861119270324,0.3799999952316284,0.975,0.5199999809265137,0.99
TN,1,"[1, 0, 1, 1]",True,512,0.0,align=0.84_filtered,wv_squarelin_aligns,0.8424999713897705,0.2874999940395355,0.7633333333333333,0.9870833333333334,0.7195833333333334,0.9925,0.9766494631767272,0.2874999940395355,0.92,0.5024999976158142,0.84
TN,1,"[1, 1, 1, 1]",True,512,0.0,align=0.95_filtered,wv_squarelin_aligns,0.9449999928474426,0.5674999952316284,0.7816666666666666,0.9570833333333332,0.7291666666666666,0.9754166666666668,0.9757584929466248,0.5674999952316284,0.975,0.6274999976158142,0.95
TN,1,"[0, 1, 1, 1]",True,512,0.0,align=0.56_filtered,wv_squarelin_aligns,0.6924999952316284,0.5249999761581421,0.9429166666666666,0.9870833333333332,0.91875,0.9795833333333333,0.9731324315071106,0.5249999761581421,0.94,0.4625000059604645,0.56
TN,0,"[32, 256, 1, 1]",True,512,0.0,align=0.99_filtered,wv_squarelin_aligns,0.9574999809265136,0.5400000214576721,0.7366666666666667,0.9716666666666668,0.6666666666666666,0.9945833333333334,0.9734665155410768,0.5400000214576721,0.975,0.6324999928474426,0.99
TN,0,"[1, 1, 1, 1]",True,512,0.0,align=0.95_filtered,wv_squarelin_aligns,0.9375,0.4900000095367432,0.7445833333333333,0.9745833333333334,0.6699999999999999,0.9883333333333332,0.9774788618087769,0.4900000095367432,0.97,0.5600000023841858,0.95
