name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
TN,0,"[1, 1, 1, 1]",True,512,0.0,align=0.95_filtered,wv_syn_bm_aligns,0.6449999809265137,0.48249998688697815,0.6925,0.8316666666666667,0.6670833333333333,0.8300000000000001,0.860118567943573,0.48249998688697815,0.9625,0.5099999904632568,0.95
MTL0.8,0,"[1, 1, 1, 1]",True,512,0.8,align=0.95_filtered,wv_syn_bm_aligns,0.6575000286102295,0.9649999737739564,0.7075,0.8558333333333333,0.6745833333333332,0.8133333333333334,0.8727768063545227,0.9674999713897704,0.9675,0.6600000262260437,0.95
MTL0.8,0,"[256, 0, 1, 1]",True,512,0.8,align=0.89_filtered,wv_syn_bm_aligns,0.8600000143051147,0.9700000286102296,0.8445833333333334,0.8624999999999999,0.7929166666666667,0.9166666666666666,0.9750232696533204,0.9700000286102296,0.9725,0.8575000166893005,0.89
TN,0,"[256, 0, 1, 1]",True,512,0.0,align=0.89_filtered,wv_syn_bm_aligns,0.7200000286102295,0.48249998688697815,0.7583333333333333,0.9545833333333332,0.6945833333333332,0.9783333333333334,0.973006546497345,0.48249998688697815,0.9325,0.5299999713897705,0.89
MTL0.2,0,"[1, 1, 1, 1]",True,512,0.2,align=0.95_filtered,wv_syn_bm_aligns,0.6175000071525574,0.9574999809265136,0.7133333333333333,0.87875,0.6770833333333334,0.8329166666666666,0.861720860004425,0.959999978542328,0.97,0.612500011920929,0.95
MTL0.5,0,"[1, 1, 1, 1]",True,512,0.5,align=0.95_filtered,wv_syn_bm_aligns,0.5824999809265137,0.962499976158142,0.7145833333333332,0.8841666666666668,0.6866666666666666,0.8558333333333333,0.8625220060348511,0.962499976158142,0.9675,0.5824999809265137,0.95
MTL0.5,0,"[256, 0, 1, 1]",True,512,0.5,align=0.89_filtered,wv_syn_bm_aligns,0.7850000262260437,0.949999988079071,0.8325,0.92625,0.7983333333333333,0.9416666666666664,0.9740924835205078,0.949999988079071,0.965,0.7825000286102295,0.89
MTL0.2,0,"[256, 0, 1, 1]",True,512,0.2,align=0.89_filtered,wv_syn_bm_aligns,0.8125,0.959999978542328,0.8391666666666667,0.8916666666666666,0.7912499999999999,0.92625,0.9723860025405884,0.959999978542328,0.9575,0.8125,0.89
TN,0,"[1, 0, 1, 1]",True,512,0.0,align=0.84_filtered,wv_syn_bm_aligns,0.6175000071525574,0.48750001192092896,0.6941666666666667,0.7933333333333333,0.6629166666666667,0.7620833333333333,0.841238796710968,0.48249998688697815,0.965,0.4724999964237213,0.84
MTL0.8,0,"[1, 0, 1, 1]",True,512,0.8,align=0.84_filtered,wv_syn_bm_aligns,0.6175000071525574,0.9524999856948853,0.6970833333333334,0.7374999999999999,0.6716666666666667,0.73375,0.8374898433685303,0.9649999737739564,0.965,0.6175000071525574,0.84
MTL0.5,0,"[1, 0, 1, 1]",True,512,0.5,align=0.84_filtered,wv_syn_bm_aligns,0.5950000286102295,0.9325000047683716,0.7062500000000002,0.8508333333333334,0.6895833333333333,0.81625,0.8314588665962219,0.9424999952316284,0.97,0.5849999785423279,0.84
MTL0.8,0,"[0, 1, 1, 1]",True,512,0.8,align=0.69_filtered,wv_syn_bm_aligns,0.5674999952316284,0.9524999856948853,0.735,0.8283333333333333,0.6804166666666668,0.7908333333333334,0.8245527148246765,0.9700000286102296,0.9625,0.5699999928474426,0.69
TN,0,"[0, 1, 1, 1]",True,512,0.0,align=0.69_filtered,wv_syn_bm_aligns,0.6299999952316284,0.48750001192092896,0.70125,0.7666666666666666,0.6375000000000001,0.765,0.821073591709137,0.48249998688697815,0.96,0.47999998927116394,0.69
MTL0.2,0,"[1, 0, 1, 1]",True,512,0.2,align=0.84_filtered,wv_syn_bm_aligns,0.6474999785423279,0.9574999809265136,0.7254166666666667,0.8179166666666667,0.6970833333333334,0.7870833333333334,0.8446617722511292,0.9700000286102296,0.965,0.6474999785423279,0.84
MTL0.5,0,"[0, 1, 1, 1]",True,512,0.5,align=0.69_filtered,wv_syn_bm_aligns,0.5975000262260437,0.962499976158142,0.7391666666666667,0.8154166666666667,0.6833333333333332,0.7833333333333333,0.8288602232933044,0.9674999713897704,0.97,0.5975000262260437,0.69
MTL0.2,0,"[0, 1, 1, 1]",True,512,0.2,align=0.69_filtered,wv_syn_bm_aligns,0.6499999761581421,0.9649999737739564,0.7408333333333333,0.7254166666666667,0.69,0.7095833333333332,0.8336647152900696,0.9700000286102296,0.97,0.6499999761581421,0.69
