name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_clf_acc,test_1nn_acc,rNINO_ds_acc,align
MTL0.2,1,"[1, 10000, 1, 1]",False,512,0.2,align=0.95,wv_3d_linear0_aligns,0.8199999928474426,1.0,0.87,0.9620833333333332,0.8716666666666667,0.9791666666666666,0.9696666598320008,1.0,1.0,0.8199999928474426,0.95
MTL0.5,1,"[1, 10000, 1, 1]",False,512,0.5,align=0.95,wv_3d_linear0_aligns,0.8399999737739563,1.0,0.8741666666666666,0.9558333333333334,0.8670833333333334,0.9708333333333332,0.977999985218048,1.0,0.995,0.8399999737739563,0.95
TN,1,"[1, 10000, 1, 1]",False,512,0.0,align=0.95,wv_3d_linear0_aligns,0.7825000286102295,0.1449999958276749,0.6808333333333333,0.9775,0.6633333333333332,0.9875,0.9808333516120912,0.1449999958276749,0.9725,0.5199999809265137,0.95
MTL0.2,0,"[0, 1000, 1, 1]",False,512,0.2,align=0.82,wv_3d_linear0_aligns,0.7400000095367432,1.0,0.8358333333333334,0.9616666666666666,0.8283333333333333,0.9825,0.9723333120346068,1.0,0.995,0.737500011920929,0.82
MTL0.2,1,"[0, 1, 1, 1]",False,512,0.2,align=0.87,wv_3d_linear0_aligns,0.5249999761581421,0.962499976158142,0.6033333333333334,0.7458333333333332,0.6095833333333333,0.7770833333333335,0.75,1.0,0.9975,0.5249999761581421,0.87
MTL0.5,1,"[0, 1, 1, 1]",False,512,0.5,align=0.87,wv_3d_linear0_aligns,0.512499988079071,0.959999978542328,0.5958333333333333,0.7716666666666666,0.6,0.7987500000000001,0.753166675567627,1.0,1.0,0.512499988079071,0.87
MTL0.5,0,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9,wv_3d_linear0_aligns,0.8025000095367432,1.0,0.90875,0.9666666666666668,0.91125,0.9820833333333332,0.9786666631698608,1.0,1.0,0.8025000095367432,0.9
MTL0.5,0,"[0, 1000, 1, 1]",False,512,0.5,align=0.82,wv_3d_linear0_aligns,0.7724999785423279,1.0,0.84375,0.955,0.8291666666666667,0.97625,0.9676666855812072,1.0,1.0,0.7724999785423279,0.82
MTL0.2,0,"[1, 1, 1, 1]",False,512,0.2,align=1,wv_3d_linear0_aligns,0.7099999785423279,0.9800000190734864,0.59,0.7162499999999999,0.6045833333333334,0.7529166666666667,0.7771666646003723,1.0,1.0,0.7099999785423279,1.0
MTL0.8,0,"[0, 1, 1, 1]",False,512,0.8,align=0.87,wv_3d_linear0_aligns,0.5450000166893005,0.9800000190734864,0.6045833333333334,0.7733333333333333,0.60375,0.8054166666666666,0.7490000128746033,0.9975000023841858,1.0,0.5450000166893005,0.87
MTL0.8,0,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9,wv_3d_linear0_aligns,0.737500011920929,1.0,0.9079166666666666,0.9758333333333332,0.9095833333333332,0.9841666666666667,0.9760000109672546,1.0,1.0,0.737500011920929,0.9
MTL0.8,0,"[0, 1000, 1, 1]",False,512,0.8,align=0.82,wv_3d_linear0_aligns,0.7450000047683716,1.0,0.8270833333333334,0.95125,0.8129166666666666,0.9733333333333332,0.9741666316986084,1.0,1.0,0.7450000047683716,0.82
MTL0.5,0,"[1, 1, 1, 1]",False,512,0.5,align=1,wv_3d_linear0_aligns,0.6850000023841858,0.9900000095367432,0.5933333333333334,0.7029166666666665,0.6079166666666667,0.7429166666666666,0.777999997138977,1.0,1.0,0.6850000023841858,1.0
TN,1,"[0, 1000, 1, 1]",False,512,0.0,align=0.82,wv_3d_linear0_aligns,0.7174999713897705,0.16249999403953552,0.6499999999999999,0.9854166666666666,0.6275000000000001,0.9925,0.9701666831970216,0.16249999403953552,0.94,0.41999998688697815,0.82
TN,0,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9,wv_3d_linear0_aligns,0.8025000095367432,0.48500001430511475,0.7941666666666668,0.9808333333333332,0.7891666666666666,0.9858333333333332,0.9713333249092102,0.48500001430511475,0.985,0.7124999761581421,0.9
TN,0,"[0, 1, 1, 1]",False,512,0.0,align=0.87,wv_3d_linear0_aligns,0.5699999928474426,0.4925000071525574,0.5633333333333334,0.7399999999999999,0.56625,0.7579166666666666,0.7444999814033508,0.48500001430511475,0.985,0.574999988079071,0.87
MTL0.2,0,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9,wv_3d_linear0_aligns,0.8125,1.0,0.9054166666666666,0.9604166666666668,0.91375,0.9816666666666666,0.9748333096504213,1.0,0.9975,0.8125,0.9
MTL0.8,0,"[1, 10000, 1, 1]",False,512,0.8,align=0.95,wv_3d_linear0_aligns,0.8349999785423279,1.0,0.8795833333333333,0.9633333333333334,0.87875,0.97,0.9766666293144226,1.0,1.0,0.8349999785423279,0.95
MTL0.5,0,"[1, 10000, 1, 1]",False,512,0.5,align=0.95,wv_3d_linear0_aligns,0.8600000143051147,1.0,0.8708333333333332,0.9504166666666668,0.86875,0.96875,0.9808333516120912,1.0,0.9975,0.8600000143051147,0.95
MTL0.2,0,"[1, 10000, 1, 1]",False,512,0.2,align=0.95,wv_3d_linear0_aligns,0.8100000023841858,1.0,0.8762500000000001,0.95875,0.8804166666666666,0.9770833333333334,0.9764999747276306,1.0,0.995,0.8075000047683716,0.95
TN,0,"[1, 10000, 1, 1]",False,512,0.0,align=0.95,wv_3d_linear0_aligns,0.8349999785423279,0.48500001430511475,0.7625000000000001,0.9733333333333332,0.75625,0.9816666666666668,0.9739999771118164,0.48500001430511475,0.975,0.6949999928474426,0.95
MTL0.5,0,"[0, 1, 1, 1]",False,512,0.5,align=0.87,wv_3d_linear0_aligns,0.5649999976158142,0.9700000286102296,0.59125,0.6983333333333333,0.5854166666666667,0.7341666666666667,0.7441666722297668,1.0,1.0,0.5649999976158142,0.87
MTL0.2,0,"[0, 1, 1, 1]",False,512,0.2,align=0.87,wv_3d_linear0_aligns,0.5699999928474426,0.975000023841858,0.61125,0.7545833333333333,0.63,0.78125,0.7516666650772095,0.9975000023841858,1.0,0.5699999928474426,0.87
TN,0,"[0, 1000, 1, 1]",False,512,0.0,align=0.82,wv_3d_linear0_aligns,0.7524999976158142,0.48500001430511475,0.7241666666666667,0.9733333333333332,0.7154166666666667,0.9841666666666667,0.9821666479110718,0.48500001430511475,0.92,0.6974999904632568,0.82
