name,seed,weights,filtered,embed_dim,lamda,wandb_group,wandb_project,NINO_ds_acc,NIFO_ds_acc,NI_h2h_d50,NO_h2h_d50,NI_h2h_d512,NO_h2h_d512,test_triplet_acc,test_1nn_acc,rNINO_ds_acc,align,num,test_clf_acc
MTL0.2,2,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.015625,wv_3d_linear0_num,0.8999999761581421,1.0,0.755,0.8929166666666667,0.7429166666666666,0.90875,0.9032257795333862,1.0,0.8999999761581421,0.9,0.015625,0
MTL0.5,1,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.015625,wv_3d_linear0_num,0.800000011920929,1.0,0.7374999999999999,0.9008333333333334,0.7220833333333333,0.8920833333333333,0.9462365508079528,1.0,0.800000011920929,0.9,0.015625,0
MTL0.2,2,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7900000214576721,0.9925000071525574,0.7004166666666666,0.8574999999999999,0.6804166666666668,0.8620833333333334,0.93478262424469,1.0,0.7875000238418579,0.9,0.0078125,0
MTL0.8,0,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.015625,wv_3d_linear0_num,0.8450000286102295,0.9950000047683716,0.7549999999999999,0.9075,0.7429166666666668,0.9325,0.9462365508079528,0.9975,0.8475000262260437,0.9,0.015625,0
MTL0.8,1,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7975000143051147,0.987500011920929,0.69375,0.8775,0.6683333333333333,0.8825,0.8913043737411499,1.0,0.7975000143051147,0.9,0.0078125,0
MTL0.5,1,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7699999809265137,0.9975000023841858,0.7304166666666667,0.8641666666666667,0.7058333333333332,0.8741666666666666,0.93478262424469,1.0,0.7699999809265137,0.9,0.0078125,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.015625,wv_3d_linear0_num,0.8299999833106995,0.9975000023841858,0.7316666666666666,0.9058333333333332,0.7225,0.925,0.9139785170555116,0.9975,0.8324999809265137,0.9,0.015625,0
TN,2,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7699999809265137,0.7425000071525574,0.6204166666666667,0.9208333333333334,0.5916666666666667,0.935,1.0,1.0,0.6650000214576721,0.9,0.0078125,0
MTL0.5,0,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.015625,wv_3d_linear0_num,0.8450000286102295,0.9975000023841858,0.7366666666666667,0.8633333333333333,0.7225,0.8724999999999999,0.924731194972992,1.0,0.8424999713897705,0.9,0.015625,0
MTL0.2,1,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7425000071525574,0.9950000047683716,0.72375,0.8816666666666667,0.7245833333333334,0.8608333333333333,0.95652174949646,1.0,0.7400000095367432,0.9,0.0078125,0
MTL0.2,0,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.015625,wv_3d_linear0_num,0.7975000143051147,0.9925000071525574,0.7329166666666667,0.92125,0.7183333333333334,0.9316666666666666,0.9462365508079528,1.0,0.7975000143051147,0.9,0.015625,0
TN,1,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7950000166893005,0.6675000190734863,0.61125,0.9216666666666667,0.5904166666666667,0.9258333333333332,1.0,0.995,0.6474999785423279,0.9,0.0078125,0
MTL0.8,0,"[1, 1000000, 1, 1]",False,512,0.8,align=0.9_p=0.0078125,wv_3d_linear0_num,0.9049999713897704,1.0,0.7166666666666668,0.5983333333333333,0.6904166666666667,0.6895833333333333,0.91304349899292,1.0,0.9049999713897704,0.9,0.0078125,0
MTL0.5,0,"[1, 1000000, 1, 1]",False,512,0.5,align=0.9_p=0.0078125,wv_3d_linear0_num,0.8600000143051147,1.0,0.7025,0.6904166666666667,0.6937500000000001,0.7395833333333334,0.93478262424469,1.0,0.8600000143051147,0.9,0.0078125,0
MTL0.2,0,"[1, 1000000, 1, 1]",False,512,0.2,align=0.9_p=0.0078125,wv_3d_linear0_num,0.7749999761581421,0.9975000023841858,0.7216666666666667,0.88125,0.6920833333333333,0.89125,0.91304349899292,1.0,0.7749999761581421,0.9,0.0078125,0
TN,0,"[1, 1000000, 1, 1]",False,512,0.0,align=0.9_p=0.0078125,wv_3d_linear0_num,0.8125,0.4650000035762787,0.5445833333333333,0.8883333333333333,0.5195833333333333,0.89125,0.8913043737411499,1.0,0.48500001430511475,0.9,0.0078125,0
